CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION
2012-01-03T00:00:00,Completed,2012-01-04T00:00:00,12-00007311,Pot Hole in Street,Dispatch Crew, No Problem Found,0,12300 S WALLACE ST,60628,1174533.95651387,1823322.83773275,34,5,53,,41.670493190549166,-87.63700370277847,"{'latitude': '41.670493190549166', 'longitude': '-87.63700370277847', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-04T00:00:00,12-00008604,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,8000 S ASHLAND AVE,60620,1167064.38318232,1851666.11087947,21,6,71,69,41.748434802842944,-87.66353357489447,"{'latitude': '41.748434802842944', 'longitude': '-87.66353357489447', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00005588,Pot Hole in Street,Dispatch Crew,Pothole Patched,43,1701 N PAULINA ST,60622,1164749.76430947,1911385.17509254,1,14,24,,41.91251427824999,-87.67003871069134,"{'latitude': '41.91251427824999', 'longitude': '-87.67003871069134', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00005972,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,5216 W FOSTER AVE,60630,1140568.93012455,1934081.47627922,45,16,11,,41.97532110891987,-87.75847759484043,"{'latitude': '41.97532110891987', 'longitude': '-87.75847759484043', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00006026,Pot Hole in Street,Dispatch Crew,Pothole Patched,16,3019 E 80TH ST,60617,1197768.7100338,1852505.77999537,7,4,46,,41.750011631466954,-87.55078743096081,"{'latitude': '41.750011631466954', 'longitude': '-87.55078743096081', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00006050,Pot Hole in Street,Dispatch Crew,Pothole Patched,10,6411 N DAMEN AVE,60645,1161801.31991978,1942573.59156903,50,24,2,,41.9982517801873,-87.68000136477886,"{'latitude': '41.9982517801873', 'longitude': '-87.68000136477886', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00006056,Pot Hole in Street,Dispatch Crew,Pothole Patched,39,8001 S HOUSTON AVE,60617,1197881.1100338,1852497.77999537,7,4,46,,41.750082310636984,-87.5502954937415,"{'latitude': '41.750082310636984', 'longitude': '-87.5502954937415', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00006071,Pot Hole in Street,Dispatch Crew,Pothole Patched,20,8019 S HOUSTON AVE,60617,1197885.63589735,1852299.68976871,7,4,46,,41.74955798531493,-87.55028424745332,"{'latitude': '41.74955798531493', 'longitude': '-87.55028424745332', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00006077,Pot Hole in Street,Dispatch Crew,Pothole Patched,13,8025 S HOUSTON AVE,60617,1197887.13589735,1852233.58976871,7,4,46,,41.74938254929022,-87.55028170203478,"{'latitude': '41.74938254929022', 'longitude': '-87.55028170203478', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00006083,Pot Hole in Street,Dispatch Crew, No Problem Found,0,8120 S HOUSTON AVE,60617,1197899.61889222,1851713.04320126,7,4,46,,41.74765213237771,-87.55054084830837,"{'latitude': '41.74765213237771', 'longitude': '-87.55054084830837', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00006094,Pot Hole in Street,Dispatch Crew, No Problem Found,0,8139 S HOUSTON AVE,60617,1197902.81889222,1851585.94320126,7,4,46,,41.74714779092935,-87.55023645531504,"{'latitude': '41.74714779092935', 'longitude': '-87.55023645531504', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00006100,Pot Hole in Street,Dispatch Crew,Pothole Patched,33,2959 E 80TH PL,60617,1197557.49748861,1852172.60472543,7,4,46,,41.749101883651186,-87.55170010916667,"{'latitude': '41.749101883651186', 'longitude': '-87.55170010916667', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00006524,Pot Hole in Street,Dispatch Crew,Pothole Patched,33,6600 N LEOTI AVE,60646,1137532.64950203,1943363.2861727,41,16,12,,42.00066797588612,-87.76953006564158,"{'latitude': '42.00066797588612', 'longitude': '-87.76953006564158', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00007016,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,5599 N AUSTIN AVE,60630,1135226.86531936,1936849.84117525,45,16,11,,41.982817411355924,-87.77789295560359,"{'latitude': '41.982817411355924', 'longitude': '-87.77789295560359', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00007433,Pot Hole in Street,Dispatch Crew,Pothole Patched,2,5254 N MILWAUKEE AVE,60630,1138154.57648568,1934068.2096915,45,16,11,,41.9755727885938,-87.76783300138449,"{'latitude': '41.9755727885938', 'longitude': '-87.76783300138449', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00007670,Pot Hole in Street,Dispatch Crew,Pothole Patched,51,7601 S COTTAGE GROVE AVE,60619,1182879.25869649,1854787.27391248,6,6,69,51,41.756670129722345,-87.60519430414081,"{'latitude': '41.756670129722345', 'longitude': '-87.60519430414081', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00008756,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,6516 N HOYNE AVE,60645,1161118.9751082,1943218.78357486,50,24,2,,42.000187411843655,-87.68279097447609,"{'latitude': '42.000187411843655', 'longitude': '-87.68279097447609', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00009037,Pot Hole in Street,Dispatch Crew,Pothole Patched,25,2548 W BALMORAL AVE,60625,1158304.07372244,1935772.45572482,40,20,4,,41.9796125133359,-87.69373187171459,"{'latitude': '41.9796125133359', 'longitude': '-87.69373187171459', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00009290,Pot Hole in Street,Dispatch Crew,Pothole Patched,3,2315 W LUNT AVE,60645,1159525.53699127,1946414.31779305,50,24,2,,42.00855495601091,-87.68871039526041,"{'latitude': '42.00855495601091', 'longitude': '-87.68871039526041', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00011184,Pot Hole in Street,Dispatch Crew,Pothole Patched,50,6000 N MONTICELLO AVE,60659,1150958.78001982,1939632.52939842,50,17,13,,41.99033004473611,-87.72025564913831,"{'latitude': '41.99033004473611', 'longitude': '-87.72025564913831', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00006317,Pot Hole in Street,Dispatch Crew,Pothole Patched,6,950 N CLARK ST,60610,1175361.38732987,1906916.75991958,42,18,8,,41.90026244884326,-87.63148938058198,"{'latitude': '41.90026244884326', 'longitude': '-87.63148938058198', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00007394,Pot Hole in Street,Dispatch Crew,Pothole Patched,13,10931 S HOYNE AVE,60643,1164418.03791944,1831992.82309142,19,22,75,,41.694681324175086,-87.67357847707964,"{'latitude': '41.694681324175086', 'longitude': '-87.67357847707964', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00007522,Pot Hole in Street,Dispatch Crew,Pothole Patched,22,8459 S DAMEN AVE,60620,1164495.44267772,1848552.2985962,18,6,71,,41.73939445277956,-87.67273073318945,"{'latitude': '41.73939445277956', 'longitude': '-87.67273073318945', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00007577,Pot Hole in Street,Dispatch Crew,Pothole Patched,3,3200 W 79TH ST,60652,1156417.216028,1852064.73100572,18,8,70,,41.74995200142266,-87.70244847808695,"{'latitude': '41.74995200142266', 'longitude': '-87.70244847808695', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00007644,Pot Hole in Street,Dispatch Crew,Pothole Patched,13,3247 N OSCEOLA AVE,60634,1125850.79749966,1920714.50051803,36,16,17,,41.939332325695574,-87.81275563307292,"{'latitude': '41.939332325695574', 'longitude': '-87.81275563307292', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00009422,Pot Hole in Street,Dispatch Crew,Pothole Patched,125,2029 W 68TH ST,60636,1164019.63123429,1859559.23716707,17,7,67,,41.77013617881554,-87.67475608013474,"{'latitude': '41.77013617881554', 'longitude': '-87.67475608013474', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00009613,Pot Hole in Street,Dispatch Crew,Pothole Patched,42,6108 W EASTWOOD AVE,60630,1134758.53998369,1930226.60597315,38,16,15,,41.964846801044395,-87.77998124804809,"{'latitude': '41.964846801044395', 'longitude': '-87.77998124804809', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00010081,Pot Hole in Street,Dispatch Crew,Pothole Patched,2,7700 S KEDZIE AVE,60652,1156379.54942448,1853379.37997917,18,8,70,,41.753356980012015,-87.70264255048964,"{'latitude': '41.753356980012015', 'longitude': '-87.70264255048964', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-10T00:00:00,12-00005366,Pot Hole in Street,Dispatch Crew,Pothole Patched,3,100 E CONGRESS DR,60605,1177360.28288198,1898101.72031587,2,1,32,,41.875835081627045,-87.62421288629156,"{'latitude': '41.875835081627045', 'longitude': '-87.62421288629156', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-10T00:00:00,12-00007702,Pot Hole in Street,Dispatch Crew,Pothole Patched,4,6399 W DIVERSEY AVE,60639,1133267.60640794,1917922.78140683,29,25,19,,41.93089283136348,-87.78562552076635,"{'latitude': '41.93089283136348', 'longitude': '-87.78562552076635', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-10T00:00:00,12-00009473,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,2600 S CALIFORNIA BLVD,60608,1158271.27651657,1886646.30358993,12,10,30,,41.84460751495554,-87.69480464203318,"{'latitude': '41.84460751495554', 'longitude': '-87.69480464203318', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-13T00:00:00,12-00007768,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,3000 N HAMLIN AVE,60618,1150536.70992057,1919672.47459462,30,25,21,,41.93560194022528,-87.72221696013536,"{'latitude': '41.93560194022528', 'longitude': '-87.72221696013536', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-18T00:00:00,12-00007809,Pot Hole in Street,Dispatch Crew,Pothole Patched,5,1600 N AVERS AVE,60647,1150470.79460438,1910359.26228055,30,25,23,,41.91001609420959,-87.72281810126314,"{'latitude': '41.91001609420959', 'longitude': '-87.72281810126314', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-18T00:00:00,12-00007921,Pot Hole in Street,Dispatch Crew,Pothole Patched,5,1700 N SPRINGFIELD AVE,60647,1150118.68500572,1911015.74331442,30,25,23,,41.91182775437109,-87.72409441716616,"{'latitude': '41.91182775437109', 'longitude': '-87.72409441716616', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-18T00:00:00,12-00008001,Pot Hole in Street,Dispatch Crew,Pothole Patched,10,4100 W GLADYS AVE,60624,1149115.0921275,1898039.42838877,28,11,26,,41.876255472832696,-87.72809271065147,"{'latitude': '41.876255472832696', 'longitude': '-87.72809271065147', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-18T00:00:00,12-00010890,Pot Hole in Street,Dispatch Crew, No Problem Found,0,1400 S WESTERN AVE,60608,1160598.18077498,1893330.37997942,28,10,28,,41.862940665238334,-87.68608143770022,"{'latitude': '41.862940665238334', 'longitude': '-87.68608143770022', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-19T00:00:00,12-00007762,Pot Hole in Street,Dispatch Crew,Pothole Patched,17,4000 W PATTERSON AVE,60641,1149079.25647246,1923961.2997661,30,17,16,,41.94738803155593,-87.72755107730552,"{'latitude': '41.94738803155593', 'longitude': '-87.72755107730552', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-19T00:00:00,12-00007776,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,3840 W WELLINGTON AVE,60618,1150153.50070448,1919663.28091922,30,25,21,,41.93557131645961,-87.72387159735136,"{'latitude': '41.93557131645961', 'longitude': '-87.72387159735136', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-23T00:00:00,12-00008481,Pot Hole in Street,Dispatch Crew,Pothole Patched,4,4400 W HADDON AVE,60651,1146830.67167401,1907295.97719086,37,11,23,,41.90169818588827,-87.73624760271834,"{'latitude': '41.90169818588827', 'longitude': '-87.73624760271834', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-26T00:00:00,12-00006707,Pot Hole in Street,Dispatch Crew,Pothole Patched,2,780 W DICKENS AVE,60614,1170701.10299483,1914180.37759613,43,18,7,,41.92010482643099,-87.64851887790218,"{'latitude': '41.92010482643099', 'longitude': '-87.64851887790218', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-30T00:00:00,12-00009169,Pot Hole in Street,Dispatch Crew, No Problem Found,0,4605 W ERIE ST,60644,1145438.91603065,1903915.80989415,28,11,25,,41.892230939231034,-87.74145549861616,"{'latitude': '41.892230939231034', 'longitude': '-87.74145549861616', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-31T00:00:00,12-00006730,Pot Hole in Street,Dispatch Crew,Pothole Patched,7,3251 W WABANSIA AVE,60647,1154253.39077342,1911110.99430602,26,14,23,,41.91180463282269,-87.7088827485253,"{'latitude': '41.91180463282269', 'longitude': '-87.7088827485253', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-02-08T00:00:00,12-00010046,Pot Hole in Street,Dispatch Crew,Pothole Patched,39,9119 S CLAREMONT AVE,60620,,,,,,,41.72767780313551,-87.68089142028147,"{'latitude': '41.72767780313551', 'longitude': '-87.68089142028147', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00009343,Pot Hole in Street,Final Outcome,Pothole Patched,16,2700 S LOWE AVE,60616,1172405.63208159,1886622.48693125,11,9,60,,41.84429469270646,-87.64293628837393,"{'latitude': '41.84429469270646', 'longitude': '-87.64293628837393', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00009347,Pot Hole in Street,Final Outcome,Pothole Patched,1,3619 S LOWE AVE,60609,1172558.88342428,1880898.02846643,11,9,60,,41.82837513542761,-87.64224397120155,"{'latitude': '41.82837513542761', 'longitude': '-87.64224397120155', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00009351,Pot Hole in Street,Final Outcome,Pothole Patched,2,2738 S WELLS ST,60616,1175070.38608231,1886341.08790676,11,9,34,,41.842857826831505,-87.63314925540881,"{'latitude': '41.842857826831505', 'longitude': '-87.63314925540881', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00009357,Pot Hole in Street,Final Outcome,Pothole Patched,7,2800 S WELLS ST,60616,1175079.48251102,1886015.16981574,11,9,34,,41.84253509730131,-87.63314119709682,"{'latitude': '41.84253509730131', 'longitude': '-87.63314119709682', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00009363,Pot Hole in Street,Final Outcome,Pothole Patched,35,2900 S WELLS ST,60616,1175093.9485126,1885485.33270281,11,9,34,,41.84108107214732,-87.63310386255043,"{'latitude': '41.84108107214732', 'longitude': '-87.63310386255043', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00009373,Pot Hole in Street,Final Outcome,Pothole Patched,80,2900 S STEWART AVE,60616,1174143.81217939,1885460.26002683,11,9,60,,41.8410696664495,-87.63659233213632,"{'latitude': '41.8410696664495', 'longitude': '-87.63659233213632', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00009405,Pot Hole in Street,Final Outcome,Pothole Patched,17,2500 S EMERALD AVE,60616,1171672.35013352,1887847.70627501,11,9,60,,41.8476682449971,-87.64559172909519,"{'latitude': '41.8476682449971', 'longitude': '-87.64559172909519', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00010716,Pot Hole in Street,Final Outcome,Pothole Patched,1,4741 N TRIPP AVE,60630,1147190.18258571,1931251.11352717,39,17,14,,41.96759423156963,-87.73404039770118,"{'latitude': '41.96759423156963', 'longitude': '-87.73404039770118', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00010792,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,,1401 S CALIFORNIA BLVD,60608,1157914.67238035,1893144.84008092,28,10,29,,41.86251966597367,-87.69564453384106,"{'latitude': '41.86251966597367', 'longitude': '-87.69564453384106', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00010805,Pot Hole in Street,Final Outcome,Pothole Patched,5,5438 N ASHLAND AVE,60640,1164677.27327372,1936304.32009174,40,20,77,,41.98090767928141,-87.66989244180562,"{'latitude': '41.98090767928141', 'longitude': '-87.66989244180562', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00010817,Pot Hole in Street,Final Outcome,Pothole Patched,1,4998 N KENMORE AVE,60640,1168345.40028677,1933578.77889476,48,20,3,34,41.97320396032524,-87.6564760510106,"{'latitude': '41.97320396032524', 'longitude': '-87.6564760510106', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00010911,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,,2018 S CALIFORNIA AVE,60608,1158009.08717896,1890117.09291074,12,10,30,,41.85403458408248,-87.69566151198144,"{'latitude': '41.85403458408248', 'longitude': '-87.69566151198144', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00010925,Pot Hole in Street,Final Outcome,Pothole Patched,4,5051 N KENMORE AVE,60640,1168334.76552321,1933954.58726944,46,20,3,34,41.97477726226692,-87.65622434649015,"{'latitude': '41.97477726226692', 'longitude': '-87.65622434649015', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00010942,Pot Hole in Street,Final Outcome,Pothole Patched,9,1141 W THORNDALE AVE,60660,1167553.81671016,1939680.07776739,48,20,77,26,41.989910285981736,-87.6599159971837,"{'latitude': '41.989910285981736', 'longitude': '-87.6599159971837', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00010965,Pot Hole in Street,Final Outcome,Pothole Patched,1,5000 N BROADWAY,60640,1167411.647491,1933379.07993095,48,20,3,34,41.97270252169216,-87.65991573022319,"{'latitude': '41.97270252169216', 'longitude': '-87.65991573022319', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00010981,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,,2022 S CALIFORNIA AVE,60608,1158009.48717896,1890108.19291074,12,10,30,,41.853896981499894,-87.69565864907811,"{'latitude': '41.853896981499894', 'longitude': '-87.69565864907811', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00010994,Pot Hole in Street,Final Outcome,Pothole Patched,1,5138 N BROADWAY,60640,1167382.87502501,1934402.00988015,46,20,3,34,41.97575865485192,-87.65999859248058,"{'latitude': '41.97575865485192', 'longitude': '-87.65999859248058', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011025,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,,2258 S MARSHALL BLVD,60623,1157056.41611542,1888854.57767122,12,10,30,,41.850119766215464,-87.6991879609466,"{'latitude': '41.850119766215464', 'longitude': '-87.6991879609466', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011078,Pot Hole in Street,Final Outcome,Pothole Patched,4,4745 N KEELER AVE,60630,1147525.5700696,1931279.34769601,39,17,14,,41.967723672845445,-87.73281043012861,"{'latitude': '41.967723672845445', 'longitude': '-87.73281043012861', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011084,Pot Hole in Street,Final Outcome,Pothole Patched,16,5330 N SHERIDAN RD,60640,1168676.06452901,1935700.25021334,48,20,77,,41.97915168776101,-87.65520467462999,"{'latitude': '41.97915168776101', 'longitude': '-87.65520467462999', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011089,Pot Hole in Street,Final Outcome,Pothole Patched,17,4332 W ARGYLE ST,60630,1146466.41679232,1932876.0038744,39,17,14,,41.97190174270382,-87.73691035363876,"{'latitude': '41.97190174270382', 'longitude': '-87.73691035363876', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011161,Pot Hole in Street,Final Outcome,Pothole Patched,11,3814 W 63RD PL,60629,1152038.27746904,1862222.63939507,13,8,65,3,41.77790820202588,-87.71848862898611,"{'latitude': '41.77790820202588', 'longitude': '-87.71848862898611', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011187,Pot Hole in Street,Final Outcome,Pothole Patched,13,5607 W 63RD PL,60638,1140124.60532124,1861902.76430075,13,8,64,,41.77703836171643,-87.76203499042533,"{'latitude': '41.77703836171643', 'longitude': '-87.76203499042533', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011197,Pot Hole in Street,Final Outcome,Pothole Patched,8,6300 S MEADE AVE,60638,1136829.0668898,1862123.2331734,13,8,64,,41.77776699839996,-87.77408127408724,"{'latitude': '41.77776699839996', 'longitude': '-87.77408127408724', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011256,Pot Hole in Street,Final Outcome,Pothole Patched,5,6224 W 63RD PL,60638,1136012.77101546,1861769.03837088,23,8,64,,41.77696277326619,-87.77738097244368,"{'latitude': '41.77696277326619', 'longitude': '-87.77738097244368', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011277,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,,8248 S COMMERCIAL AVE,60617,1197626.20022548,1850756.75109264,10,4,46,,41.74499093941014,-87.55157430622903,"{'latitude': '41.74499093941014', 'longitude': '-87.55157430622903', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011283,Pot Hole in Street,Final Outcome,Pothole Patched,4,7051 W 63RD PL,60638,1130486.12980376,1861617.37900522,23,8,64,,41.776422952786845,-87.79796647772038,"{'latitude': '41.776422952786845', 'longitude': '-87.79796647772038', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011300,Pot Hole in Street,Final Outcome,Pothole Patched,3,6730 W 64TH ST,60638,1132654.83081708,1861336.56467621,23,8,64,,41.775834125970086,-87.78978023783364,"{'latitude': '41.775834125970086', 'longitude': '-87.78978023783364', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011324,Pot Hole in Street,Final Outcome,Pothole Patched,3,6430 W 64TH ST,60638,1134651.76866583,1861391.08789809,23,8,64,,41.77594622196059,-87.78245880387506,"{'latitude': '41.77594622196059', 'longitude': '-87.78245880387506', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011384,Pot Hole in Street,Final Outcome,Pothole Patched,17,6110 W 64TH ST,60638,1136785.66628181,1861460.53921822,13,8,64,,41.776103602089876,-87.77437053950557,"{'latitude': '41.776103602089876', 'longitude': '-87.77437053950557', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011428,Pot Hole in Street,Final Outcome,Pothole Patched,2,5498 S WENTWORTH AVE,60609,1175898.82689054,1868384.85252762,3,2,68,,41.794209223709196,-87.63066690404557,"{'latitude': '41.794209223709196', 'longitude': '-87.63066690404557', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011461,Pot Hole in Street,Final Outcome,Pothole Patched,3,5501 S WENTWORTH AVE,60621,1175898.82689054,1868380.55252762,3,2,68,,41.79418047816654,-87.63036804480538,"{'latitude': '41.79418047816654', 'longitude': '-87.63036804480538', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011502,Pot Hole in Street,Final Outcome,Pothole Patched,5,4532 W 58TH ST,60629,1147023.58636824,1865764.09939486,13,8,62,,41.78772888078294,-87.73650374589799,"{'latitude': '41.78772888078294', 'longitude': '-87.73650374589799', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011511,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,9,2700 S DR MARTIN LUTHER KING JR DR,60616,1179259.63397767,1886687.61411089,4,1,35,,41.84430651343946,-87.61778109961055,"{'latitude': '41.84430651343946', 'longitude': '-87.61778109961055', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011524,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,6,2815 S INDIANA AVE,60616,1178052.08998377,1886164.38999981,2,1,35,,41.84291152867283,-87.62193556621192,"{'latitude': '41.84291152867283', 'longitude': '-87.62193556621192', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011525,Pot Hole in Street,Final Outcome,Pothole Patched,15,1600 W 57TH ST,60636,1166646.02092767,1866917.26007674,15,7,67,,41.790496229020846,-87.66455395866731,"{'latitude': '41.790496229020846', 'longitude': '-87.66455395866731', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011531,Pot Hole in Street,Final Outcome,Pothole Patched,15,1700 W 57TH ST,60636,1165983.44008471,1866901.86437575,15,7,67,,41.790468570516275,-87.66698272508778,"{'latitude': '41.790468570516275', 'longitude': '-87.66698272508778', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011534,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,1,2801 S PRAIRIE AVE,60616,1178504.58087854,1886304.44879431,4,1,35,,41.843275907996556,-87.62026993026247,"{'latitude': '41.843275907996556', 'longitude': '-87.62026993026247', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011542,Pot Hole in Street,Final Outcome,Pothole Patched,10,1800 W 57TH ST,60636,1165322.27438809,1866886.87207723,15,7,67,,41.7904408624005,-87.66940895673713,"{'latitude': '41.7904408624005', 'longitude': '-87.66940895673713', 'needs_recoding': False}"
