Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037172,Street Light - 1/Out,6010 W GRAND AVE,60639,1135912.90822409,1914164.67337942,37,25,19,41.920642226111056,-87.77605781548284,"(41.920642226111056,-87.77605781548284)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037181,Street Light - 1/Out,100 S LAFLIN ST,60607,1166419.53551519,1899648.68440481,2,12,28,41.880210650499635,-87.66438583484143,"(41.880210650499635,-87.66438583484143)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037183,Street Light - 1/Out,13 S LAFLIN ST,60607,1166410.97179107,1899967.39827427,2,12,28,41.88108540943266,-87.6644081582276,"(41.88108540943266,-87.6644081582276)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037192,Street Light - 1/Out,100 S LAFLIN ST,60607,1166419.53551519,1899648.68440481,2,12,28,41.880210650499635,-87.66438583484143,"(41.880210650499635,-87.66438583484143)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037196,Street Light - 1/Out,130 S LAFLIN ST,60607,1166423.53551519,1899508.18440481,2,12,28,41.8798250219222,-87.6643751685776,"(41.8798250219222,-87.6643751685776)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037199,Street Light - 1/Out,1534 W MONROE ST,60607,1166197.73551519,1899641.68440481,2,12,28,41.88019618309294,-87.66520045658622,"(41.88019618309294,-87.66520045658622)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037284,Street Light - 1/Out,25 S LAFLIN ST,60607,1166414.57179107,1899832.69827427,2,12,28,41.880715705122384,-87.66439879451454,"(41.880715705122384,-87.66439879451454)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037300,Street Light - 1/Out,106 S RACINE AVE,60607,1168404.27807353,1899679.53338192,27,12,28,41.88025261994116,-87.657097226522,"(41.88025261994116,-87.657097226522)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037311,Street Light - 1/Out,1458 W ADAMS ST,60607,1166706.73500468,1899193.13151907,2,12,28,41.878954430125084,-87.66334433309561,"(41.878954430125084,-87.66334433309561)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037312,Street Light - 1/Out,2351 S ST LOUIS AVE,60623,1153404.81338268,1888151.49240575,22,10,30,41.84892949854356,-87.71247988532909,"(41.84892949854356,-87.71247988532909)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037318,Street Light - 1/Out,2329 S ST LOUIS AVE,60623,1153400.56398229,1888298.04437565,22,10,30,41.8493317389283,-87.71249159261119,"(41.8493317389283,-87.71249159261119)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037326,Street Light - 1/Out,1326 W MADISON ST,60607,1167447.45411659,1900148.03790607,27,12,28,41.881558866467884,-87.66059707697819,"(41.881558866467884,-87.66059707697819)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037327,Street Light - 1/Out,1228 W MADISON ST,60607,1168095.12270598,1900167.17850927,27,12,28,41.8815974334197,-87.65821831963781,"(41.8815974334197,-87.65821831963781)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037431,Street Light - 1/Out,16 S LEAVITT ST,60612,1161750.09842008,1899915.21497949,2,12,28,41.88104062756978,-87.68152402737762,"(41.88104062756978,-87.68152402737762)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037441,Street Light - 1/Out,21 S HOYNE AVE,60612,1162416.00250223,1899910.35253131,2,12,28,41.88101338034537,-87.67907900869471,"(41.88101338034537,-87.67907900869471)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037505,Street Light - 1/Out,2057 W WASHINGTON BLVD,60612,1162678.04820509,1900681.60656566,2,12,28,41.8831242811805,-87.67809517287726,"(41.8831242811805,-87.67809517287726)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037521,Street Light - 1/Out,98 N HOYNE AVE,60612,1162396.34820509,1900668.30656566,2,12,28,41.883093682267585,-87.67912996196114,"(41.883093682267585,-87.67912996196114)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037547,Street Light - 1/Out,2117 W WASHINGTON BLVD,60612,1162282.04820509,1900669.90656566,2,12,28,41.88310046302679,-87.67954963248685,"(41.88310046302679,-87.67954963248685)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037561,Street Light - 1/Out,21 N LEAVITT ST,60612,1161745.17649219,1900212.47748988,2,12,28,41.88185644441263,-87.68153381034169,"(41.88185644441263,-87.68153381034169)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037569,Street Light - 1/Out,15 N HOYNE AVE,60612,1162410.10250223,1900163.05253131,2,12,28,41.88170693428952,-87.67909359944281,"(41.88170693428952,-87.67909359944281)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037572,Street Light - 1/Out,49 N OAKLEY BLVD,60612,1161075.15666798,1900382.62171001,2,12,28,41.88233727282786,-87.683989383686,"(41.88233727282786,-87.683989383686)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037608,Street Light - 1/Out,1616 W MADISON ST,60612,1165647.82836648,1900094.17378378,27,12,28,41.88144957975731,-87.66720675054503,"(41.88144957975731,-87.66720675054503)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037611,Street Light - 1/Out,812 W MADISON ST,60607,1170892.20846949,1900252.05339774,27,12,28,41.88176949724706,-87.64794509220931,"(41.88176949724706,-87.64794509220931)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037660,Street Light - 1/Out,1620 W MADISON ST,60612,1165620.32836648,1900093.47378378,27,12,28,41.881448244582664,-87.6673077490247,"(41.881448244582664,-87.6673077490247)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037669,Street Light - 1/Out,109 N WOOD ST,60612,1164390.32836839,1900819.9503101,27,12,28,41.8834678604365,-87.67180368339038,"(41.8834678604365,-87.67180368339038)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037696,Street Light - 1/Out,1836 W MAYPOLE AVE,60612,1164140.98162875,1901069.03980529,27,12,28,41.884156653023425,-87.67271225989433,"(41.884156653023425,-87.67271225989433)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037700,Street Light - 1/Out,1900 W MAYPOLE AVE,60612,1163718.10636838,1901051.6900235,27,12,28,41.884117966194545,-87.6742655921717,"(41.884117966194545,-87.6742655921717)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037712,Street Light - 1/Out,1958 W WASHINGTON BLVD,60612,1163337.03216616,1900700.37769246,27,12,28,41.88316195842689,-87.67567482310803,"(41.88316195842689,-87.67567482310803)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00037815,Street Light - 1/Out,1958 W WASHINGTON BLVD,60612,1163337.03216616,1900700.37769246,27,12,28,41.88316195842689,-87.67567482310803,"(41.88316195842689,-87.67567482310803)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00040812,Street Light - 1/Out,2743 W 71ST ST,60629,1159212.71993,1857447.27110782,18,8,66,41.76455596710912,-87.69200511196478,"(41.76455596710912,-87.69200511196478)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00040984,Street Light - 1/Out,4121 N FRANCISCO AVE,60618,1156311.95023118,1927248.94412422,33,17,16,41.956158166977005,-87.70075226159213,"(41.956158166977005,-87.70075226159213)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00041869,Street Light - 1/Out,5999 W LAKE ST,60644,1136302.48999352,1902279.53472101,29,15,25,41.888020981265186,-87.77491065963646,"(41.888020981265186,-87.77491065963646)"
2013-01-10T00:00:00,Completed,2013-01-10T00:00:00,13-00041876,Street Light - 1/Out,3938 N NARRAGANSETT AVE,60634,1132994.00510103,1925553.59989869,38,16,17,41.95194628513317,-87.78651575160679,"(41.95194628513317,-87.78651575160679)"
2013-01-10T00:00:00,Completed,2013-01-11T00:00:00,13-00037024,Street Light - 1/Out,2099 N AVONDALE AVE,60614,1163618.47346678,1913991.85516923,32,14,22,41.91962883045434,-87.67426639445094,"(41.91962883045434,-87.67426639445094)"
2013-01-10T00:00:00,Completed,2013-01-11T00:00:00,13-00037025,Street Light - 1/Out,54 E MADISON ST,60602,1176898.42743339,1900416.17500362,42,1,32,41.882086111704496,-87.6258856612184,"(41.882086111704496,-87.6258856612184)"
2013-01-10T00:00:00,Completed,2013-01-11T00:00:00,13-00037036,Street Light - 1/Out,358 N KOSTNER AVE,60624,1146988.89082365,1901954.40811419,28,11,26,41.886931257571995,-87.73567446567482,"(41.886931257571995,-87.73567446567482)"
2013-01-10T00:00:00,Completed,2013-01-11T00:00:00,13-00037040,Street Light - 1/Out,5220 N ELSTON AVE,60630,1142198.97208702,1934266.20981451,45,16,12,41.97568827468839,-87.75246065661771,"(41.97568827468839,-87.75246065661771)"
2013-01-10T00:00:00,Completed,2013-01-11T00:00:00,13-00037068,Street Light - 1/Out,5437 S UNIVERSITY AVE,60615,1184723.86902865,1869458.79997763,4,2,41,41.79695664912565,-87.59812417880511,"(41.79695664912565,-87.59812417880511)"
2013-01-10T00:00:00,Completed,2013-01-11T00:00:00,13-00037070,Street Light - 1/Out,2305 W 72ND ST,60636,1162262.99312143,1856869.59616982,18,8,66,41.76290779197825,-87.68084104819201,"(41.76290779197825,-87.68084104819201)"
2013-01-10T00:00:00,Completed,2013-01-11T00:00:00,13-00037074,Street Light - 1/Out,10527 S ARTESIAN AVE,60655,1161905.06249503,1834757.62019415,19,22,72,41.70223645448825,-87.68276551124403,"(41.70223645448825,-87.68276551124403)"
2013-01-10T00:00:00,Completed,2013-01-11T00:00:00,13-00037668,Street Light - 1/Out,6723 S CONSTANCE AVE,60649,1189696.39990092,1860765.35218442,5,3,43,41.772983036880085,-87.58016888749296,"(41.772983036880085,-87.58016888749296)"
2013-01-10T00:00:00,Completed,2013-01-11T00:00:00,13-00037798,Street Light - 1/Out,4756 W ADDISON ST,60641,1143992.48998331,1923509.73070909,38,17,15,41.946138046052425,-87.74613621647102,"(41.946138046052425,-87.74613621647102)"
2013-01-10T00:00:00,Completed,2013-01-11T00:00:00,13-00038090,Street Light - 1/Out,5047 W HURON ST,60644,1142581.6488835,1904176.02122795,28,15,25,41.89311072002189,-87.75180396251406,"(41.89311072002189,-87.75180396251406)"
2013-01-10T00:00:00,Completed,2013-01-11T00:00:00,13-00040486,Street Light - 1/Out,5243 S WASHTENAW AVE,60632,1159261.33921056,1869785.52168176,14,9,63,41.79841286727319,-87.69148934765445,"(41.79841286727319,-87.69148934765445)"
2013-01-10T00:00:00,Completed,2013-01-11T00:00:00,13-00040548,Street Light - 1/Out,10359 S CLAREMONT AVE,60643,1162548.0991089,1835877.72240205,19,22,72,41.705296853351285,-87.68037977863203,"(41.705296853351285,-87.68037977863203)"
2013-01-10T00:00:00,Completed,2013-01-11T00:00:00,13-00040559,Street Light - 1/Out,2801 N MCVICKER AVE,60634,1135582.2687306,1917988.3052162,29,25,19,41.931140598713014,-87.77718155272774,"(41.931140598713014,-87.77718155272774)"
2013-01-10T00:00:00,Completed,2013-01-11T00:00:00,13-00040695,Street Light - 1/Out,2416 W 68TH ST,60629,1161547.01231888,1859503.22319642,15,8,66,41.77014971559781,-87.68339231631018,"(41.77014971559781,-87.68339231631018)"
2013-01-10T00:00:00,Completed,2013-01-11T00:00:00,13-00041488,Street Light - 1/Out,475 W 28TH PL,60616,1173394.95056579,1886031.52671485,11,9,60,41.84269212587171,-87.63917735750425,"(41.84269212587171,-87.63917735750425)"
2013-01-10T00:00:00,Completed,2013-01-11T00:00:00,13-00041573,Street Light - 1/Out,2924 W MARQUETTE RD,60629,1157942.3100227,1860067.71078667,15,8,66,41.77177274401377,-87.69659043456407,"(41.77177274401377,-87.69659043456407)"
2013-01-10T00:00:00,Completed,2013-01-11T00:00:00,13-00041575,Street Light - 1/Out,10300 S HAMLIN AVE,60655,1152816.74592101,1836054.62008299,19,22,74,41.70597924858403,-87.71601071504053,"(41.70597924858403,-87.71601071504053)"
2013-01-10T00:00:00,Completed,2013-01-11T00:00:00,13-00041615,Street Light - 1/Out,4114 W 25TH PL,60623,1149533.30926726,1886742.20822388,22,10,30,41.845138171406646,-87.72672532769336,"(41.845138171406646,-87.72672532769336)"
2013-01-10T00:00:00,Completed,2013-01-13T00:00:00,13-00041690,Street Light - 1/Out,3817 W 81ST PL,60652,1152362.55449207,1850269.60496849,18,8,70,41.7449966641157,-87.71730143616549,"(41.7449966641157,-87.71730143616549)"
2013-01-10T00:00:00,Completed,2013-01-14T00:00:00,13-00037021,Street Light - 1/Out,4136 W VAN BUREN ST,60624,1148883.48642923,1897701.95112168,24,11,26,41.87522561784044,-87.72882692858491,"(41.87522561784044,-87.72882692858491)"
2013-01-10T00:00:00,Completed,2013-01-14T00:00:00,13-00037069,Street Light - 1/Out,10300 S MUSKEGON AVE,60617,1196774.53000956,1837213.81003363,10,4,51,41.70818272241952,-87.55500363443652,"(41.70818272241952,-87.55500363443652)"
2013-01-10T00:00:00,Completed,2013-01-14T00:00:00,13-00037280,Street Light - 1/Out,12910 S COMMERCIAL AVE,60633,1198088.45522578,1819963.91233035,10,4,55,41.660814537691834,-87.55076588087277,"(41.660814537691834,-87.55076588087277)"
2013-01-10T00:00:00,Completed,2013-01-14T00:00:00,13-00037464,Street Light - 1/Out,6240 W 55TH ST,60638,1135604.91851977,1867435.63148517,23,8,56,41.792416312847436,-87.77829931283841,"(41.792416312847436,-87.77829931283841)"
2013-01-10T00:00:00,Completed,2013-01-14T00:00:00,13-00038104,Street Light - 1/Out,6249 N CAMPBELL AVE,60659,1158522.03210227,1941406.00377186,50,24,2,41.99496076444532,-87.69223794931489,"(41.99496076444532,-87.69223794931489)"
2013-01-10T00:00:00,Completed,2013-01-14T00:00:00,13-00038936,Street Light - 1/Out,745 S KILBOURN AVE,60624,1146445.67932252,1896240.48813267,24,11,26,41.871261952899296,-87.73781490380384,"(41.871261952899296,-87.73781490380384)"
2013-01-10T00:00:00,Completed,2013-01-14T00:00:00,13-00039297,Street Light - 1/Out,8739 S MANISTEE AVE,60617,1196148.99993404,1847561.65341123,7,4,46,41.7365936187666,-87.55695256462728,"(41.7365936187666,-87.55695256462728)"
2013-01-10T00:00:00,Completed,2013-01-14T00:00:00,13-00039506,Street Light - 1/Out,1049 N WOOD ST,60622,1164199.95002558,1907202.76996866,1,12,24,41.90098683441575,-87.67232220147828,"(41.90098683441575,-87.67232220147828)"
2013-01-10T00:00:00,Completed,2013-01-14T00:00:00,13-00041474,Street Light - 1/Out,8350 S LAFAYETTE AVE,60620,1177383.68752732,1849965.91991428,21,6,44,41.74363518903917,-87.62562941330596,"(41.74363518903917,-87.62562941330596)"
2013-01-10T00:00:00,Completed,2013-01-14T00:00:00,13-00041753,Street Light - 1/Out,5654 N BERNARD ST,60659,1152363.52932964,1937359.57573281,39,17,13,41.98398143350449,-87.71499943402853,"(41.98398143350449,-87.71499943402853)"
2013-01-10T00:00:00,Completed,2013-01-14T00:00:00,13-00041797,Street Light - 1/Out,1000 W HOLLYWOOD AVE,60660,1168605.77499909,1938053.87947824,48,20,77,41.98554931809748,-87.65524291055723,"(41.98554931809748,-87.65524291055723)"
2013-01-10T00:00:00,Completed,2013-01-14T00:00:00,13-00041816,Street Light - 1/Out,3127 W WALLEN AVE,60645,1154021.98892849,1943764.29079908,50,24,2,42.001523265772526,-87.70872803758364,"(42.001523265772526,-87.70872803758364)"
2013-01-10T00:00:00,Completed,2013-01-14T00:00:00,13-00041840,Street Light - 1/Out,3415 W ARDMORE AVE,60659,1152492.52609844,1938326.9204999,39,17,13,41.98663332432496,-87.71449929527043,"(41.98663332432496,-87.71449929527043)"
2013-01-10T00:00:00,Completed,2013-01-15T00:00:00,13-00037072,Street Light - 1/Out,5600 S LOWE AVE,60621,1172919.39709175,1867731.48986954,3,7,68,41.7924856172993,-87.64146322676251,"(41.7924856172993,-87.64146322676251)"
2013-01-10T00:00:00,Completed,2013-01-15T00:00:00,13-00037073,Street Light - 1/Out,7015 S LOWE AVE,60621,1173179.54182883,1858372.0444126,6,7,68,41.76679649198369,-87.64078571735676,"(41.76679649198369,-87.64078571735676)"
2013-01-10T00:00:00,Completed,2013-01-15T00:00:00,13-00037314,Street Light - 1/Out,1326 W MADISON ST,60607,1167447.45411659,1900148.03790607,27,12,28,41.881558866467884,-87.66059707697819,"(41.881558866467884,-87.66059707697819)"
2013-01-10T00:00:00,Completed,2013-01-15T00:00:00,13-00037346,Street Light - 1/Out,1545 W WARREN BLVD,60607,1165837.69681496,1900435.43192815,27,12,28,41.88238197282814,-87.66649982719258,"(41.88238197282814,-87.66649982719258)"
2013-01-10T00:00:00,Completed,2013-01-15T00:00:00,13-00037347,Street Light - 1/Out,150 N OGDEN AVE,60607,1166611.69609716,1900996.03708823,27,12,28,41.8839037778515,-87.66364163936369,"(41.8839037778515,-87.66364163936369)"
2013-01-10T00:00:00,Completed,2013-01-15T00:00:00,13-00037612,Street Light - 1/Out,1620 W MADISON ST,60612,1165620.32836648,1900093.47378378,27,12,28,41.881448244582664,-87.6673077490247,"(41.881448244582664,-87.6673077490247)"
2013-01-10T00:00:00,Completed,2013-01-15T00:00:00,13-00037678,Street Light - 1/Out,4723 S KOLIN AVE,60632,1148153.69012198,1872957.68757275,23,8,57,41.807338143258804,-87.73214240733377,"(41.807338143258804,-87.73214240733377)"
2013-01-10T00:00:00,Completed,2013-01-15T00:00:00,13-00037743,Street Light - 1/Out,1823 W WARREN BLVD,60612,1164247.89739435,1900393.79561095,27,12,28,41.88230146885359,-87.67233875230808,"(41.88230146885359,-87.67233875230808)"
2013-01-10T00:00:00,Completed,2013-01-15T00:00:00,13-00037820,Street Light - 1/Out,1 W WASHINGTON ST,60602,1176354.74249843,1900824.21931977,42,1,32,41.88321808932309,-87.62786972953714,"(41.88321808932309,-87.62786972953714)"
2013-01-10T00:00:00,Completed,2013-01-15T00:00:00,13-00038293,Street Light - 1/Out,5624 S SANGAMON ST,60621,1170935.4058297,1867535.95328315,16,7,68,41.79199262762742,-87.64874393323014,"(41.79199262762742,-87.64874393323014)"
2013-01-10T00:00:00,Completed,2013-01-15T00:00:00,13-00041483,Street Light - 1/Out,1199 S MAYFIELD AVE,60644,1137237.96668369,1894076.84291033,29,15,25,41.865494928521045,-87.7716723448091,"(41.865494928521045,-87.7716723448091)"
2013-01-10T00:00:00,Completed,2013-01-15T00:00:00,13-00041779,Street Light - 1/Out,2712 N MAJOR AVE,60639,1137915.46357055,1917456.39318953,30,25,19,41.92963912391279,-87.76862024741064,"(41.92963912391279,-87.76862024741064)"
2013-01-10T00:00:00,Completed,2013-01-16T00:00:00,13-00037272,Street Light - 1/Out,2399 W SCHOOL ST,60618,1159829.60042185,1921851.41033074,32,19,5,41.94127503807208,-87.68796991096329,"(41.94127503807208,-87.68796991096329)"
2013-01-10T00:00:00,Completed,2013-01-16T00:00:00,13-00037638,Street Light - 1/Out,902 W MADISON ST,60607,1170394.49577016,1900236.01997063,27,12,28,41.88173639329066,-87.64977313793705,"(41.88173639329066,-87.64977313793705)"
2013-01-10T00:00:00,Completed,2013-01-16T00:00:00,13-00037664,Street Light - 1/Out,917 W MADISON ST,60607,1170240.43498368,1900231.13998252,2,12,28,41.88172636811969,-87.6503389840666,"(41.88172636811969,-87.6503389840666)"
2013-01-10T00:00:00,Completed,2013-01-16T00:00:00,13-00037681,Street Light - 1/Out,908 W RANDOLPH ST,60607,1170305.22899117,1901192.25006906,27,12,28,41.88436230516712,-87.65007296554616,"(41.88436230516712,-87.65007296554616)"
2013-01-10T00:00:00,Completed,2013-01-16T00:00:00,13-00041808,Street Light - 1/Out,11528 S LAFAYETTE AVE,60628,1177978.37998227,1828395.42997634,34,5,53,41.68442942014386,-87.62410145941449,"(41.68442942014386,-87.62410145941449)"
2013-01-10T00:00:00,Completed,2013-01-17T00:00:00,13-00037047,Street Light - 1/Out,3652 N JANSSEN AVE,60613,1165990.2701222,1924351.42997349,44,19,6,41.94800570598633,-87.66525549153037,"(41.94800570598633,-87.66525549153037)"
2013-01-10T00:00:00,Completed,2013-01-18T00:00:00,13-00040145,Street Light - 1/Out,9016 S RIDGELAND AVE,60617,1189440.84302817,1845539.4822884,8,4,48,41.73120801180908,-87.58159334443373,"(41.73120801180908,-87.58159334443373)"
2013-01-10T00:00:00,Completed,2013-01-22T00:00:00,13-00037042,Street Light - 1/Out,10300 S HOXIE AVE,60617,1195168.38017877,1837188.83338618,10,4,51,41.70815387127916,-87.5608861490019,"(41.70815387127916,-87.5608861490019)"
2013-01-10T00:00:00,Completed,2013-01-23T00:00:00,13-00037044,Street Light - 1/Out,11158 S AVENUE N,60617,1201223.34701891,1831578.16161698,10,4,52,41.692606509742035,-87.5389025702699,"(41.692606509742035,-87.5389025702699)"
2013-01-10T00:00:00,Completed,2013-01-29T00:00:00,13-00037043,Street Light - 1/Out,11201 S EWING AVE,60617,1202215.25589509,1831302.48671338,10,4,52,41.691824871982114,-87.53528046361383,"(41.691824871982114,-87.53528046361383)"
2013-01-10T00:00:00,Completed,2013-02-12T00:00:00,13-00037091,Street Light - 1/Out,1647 W WASECA PL,60643,1167285.83112967,1829828.92968385,34,22,75,41.688598078131456,-87.66320298057667,"(41.688598078131456,-87.66320298057667)"
2011-01-11T00:00:00,Completed - Dup,2011-01-12T00:00:00,11-00048437,Street Light - 1/Out,8300 S ST LAWRENCE AVE,60619,1181681.93968273,1850094.54027311,6,6,44,41.74389005456323,-87.60987647014002,"(41.74389005456323,-87.60987647014002)"
2011-01-11T00:00:00,Completed - Dup,2011-01-12T00:00:00,11-00051717,Street Light - 1/Out,5510 W WALTON ST,60651,1139291.64340715,1905789.2667941,37,15,25,41.897598217053314,-87.76384777049368,"(41.897598217053314,-87.76384777049368)"
2011-01-11T00:00:00,Completed - Dup,2011-01-12T00:00:00,11-00052477,Street Light - 1/Out,7408 S COLES AVE,60649,1195208.53568843,1856603.53987331,7,3,43,41.76142849296568,-87.5601003527154,"(41.76142849296568,-87.5601003527154)"
2011-01-11T00:00:00,Completed - Dup,2011-01-12T00:00:00,11-00053254,Street Light - 1/Out,5136 S MAYFIELD AVE,60638,1137900.52991164,1869947.05286928,23,8,56,41.79926710945927,-87.76982109234301,"(41.79926710945927,-87.76982109234301)"
2011-01-11T00:00:00,Completed - Dup,2011-01-13T00:00:00,11-00048461,Street Light - 1/Out,6250 S KEELER AVE,60629,1149434.7425002,1863157.64810834,13,8,65,41.780420644406675,-87.72769704339711,"(41.780420644406675,-87.72769704339711)"
2011-01-11T00:00:00,Completed - Dup,2011-01-13T00:00:00,11-00052364,Street Light - 1/Out,5145 N MONTICELLO AVE,60625,1151122.89000012,1933973.03001099,39,17,13,41.974713033740656,-87.71965157606408,"(41.974713033740656,-87.71965157606408)"
2011-01-11T00:00:00,Completed - Dup,2011-01-13T00:00:00,11-00053233,Street Light - 1/Out,4634 N OAKVIEW AVE,60656,1117382.21576879,1929861.46748433,36,16,76,41.964026616343276,-87.84381571943919,"(41.964026616343276,-87.84381571943919)"
2011-01-11T00:00:00,Completed - Dup,2011-01-13T00:00:00,11-00054319,Street Light - 1/Out,4822 W DEMING PL,60639,1143817.00508611,1916533.30241364,31,25,19,41.92699736323393,-87.7469566446526,"(41.92699736323393,-87.7469566446526)"
2011-01-11T00:00:00,Completed - Dup,2011-01-13T00:00:00,11-00054333,Street Light - 1/Out,4608 N OAKVIEW AVE,60656,1117383.01576879,1929693.86748433,36,16,76,41.96356668839587,-87.84381629851045,"(41.96356668839587,-87.84381629851045)"
2011-01-11T00:00:00,Completed - Dup,2011-01-14T00:00:00,11-00048088,Street Light - 1/Out,9305 S OAKLEY AVE,60620,1162672.02230524,1842852.52742706,19,22,72,41.724434297978036,-87.67973209555879,"(41.724434297978036,-87.67973209555879)"
2011-01-11T00:00:00,Completed - Dup,2011-01-15T00:00:00,11-00049708,Street Light - 1/Out,3828 W 109TH PL,60655,1152782.37581644,1831696.02989195,19,22,74,41.694019113493674,-87.71625093700429,"(41.694019113493674,-87.71625093700429)"
2011-01-11T00:00:00,Completed - Dup,2011-01-17T00:00:00,11-00054018,Street Light - 1/Out,3712 W 105TH ST,60655,1153402.97039706,1834729.18869278,19,22,74,41.70233046161058,-87.7138988847971,"(41.70233046161058,-87.7138988847971)"
2011-01-11T00:00:00,Completed - Dup,2011-01-19T00:00:00,11-00050329,Street Light - 1/Out,6131 S ST LAWRENCE AVE,60637,1181289.55028919,1864488.80610128,20,3,42,41.78339844891106,-87.61087123052506,"(41.78339844891106,-87.61087123052506)"
2011-01-11T00:00:00,Completed - Dup,2011-01-19T00:00:00,11-00054040,Street Light - 1/Out,1012 N PAULINA ST,60622,1164875.88391964,1906851.85337426,1,13,24,41.90000957567549,-87.6698494187836,"(41.90000957567549,-87.6698494187836)"
2011-01-11T00:00:00,Completed - Dup,2011-01-19T00:00:00,11-00054316,Street Light - 1/Out,7257 N HAMILTON AVE,60645,1160444.69716586,1948095.12507805,49,24,2,42.01327620001337,-87.68497913352823,"(42.01327620001337,-87.68497913352823)"
2011-01-11T00:00:00,Completed - Dup,2011-01-20T00:00:00,11-00047962,Street Light - 1/Out,4849 N EAST RIVER RD,0,1116627.71846816,1931327.43179034,0,31,0,41.96806120108172,-87.84655923292166,"(41.96806120108172,-87.84655923292166)"
2011-01-11T00:00:00,Completed - Dup,2011-01-25T00:00:00,11-00052454,Street Light - 1/Out,1410 E 73RD ST,60619,1186910.56450381,1856875.6742701,5,3,43,41.76237591026445,-87.59050404152363,"(41.76237591026445,-87.59050404152363)"
2011-01-11T00:00:00,Completed - Dup,2011-01-25T00:00:00,11-00052496,Street Light - 1/Out,1402 E 73RD ST,60619,1186825.16450381,1856873.9742701,5,3,43,41.76237326859816,-87.59081709397216,"(41.76237326859816,-87.59081709397216)"
2011-01-11T00:00:00,Completed - Dup,2011-01-27T00:00:00,11-00053859,Street Light - 1/Out,9712 S WENTWORTH AVE,60628,1176657.23888231,1840547.06647725,21,5,49,41.71780500096857,-87.6285737351662,"(41.71780500096857,-87.6285737351662)"
2011-01-11T00:00:00,Completed - Dup,2011-01-31T00:00:00,11-00053016,Street Light - 1/Out,9112 S DAUPHIN AVE,60619,1183631.03488303,1844743.73841173,8,6,44,41.72916167063728,-87.60290128424974,"(41.72916167063728,-87.60290128424974)"
2011-01-11T00:00:00,Completed - Dup,2011-02-03T00:00:00,11-00054141,Street Light - 1/Out,5417 W WARWICK AVE,60641,1139573.97548031,1924453.31992242,38,16,15,41.948809260852634,-87.76235433051129,"(41.948809260852634,-87.76235433051129)"
2011-01-11T00:00:00,Completed - Dup,2011-02-03T00:00:00,11-00054351,Street Light - 1/Out,5415 W WARWICK AVE,60641,1139587.47548031,1924453.61992242,38,16,15,41.948809837282454,-87.76230469884355,"(41.948809837282454,-87.76230469884355)"
2011-01-11T00:00:00,Completed - Dup,2011-02-04T00:00:00,11-00050339,Street Light - 1/Out,5013 N NEW ENGLAND AVE,60656,1129538.64000651,1932903.96408324,41,16,10,41.97217626531303,-87.79904945865383,"(41.97217626531303,-87.79904945865383)"
2011-01-11T00:00:00,Completed - Dup,2011-02-04T00:00:00,11-00053919,Street Light - 1/Out,10906 S AVENUE L,60617,1201866.83278302,1833252.45149523,10,4,52,41.69718459974331,-87.53649000874495,"(41.69718459974331,-87.53649000874495)"
