Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2013-01-08T00:00:00,Completed,2013-01-16T00:00:00,13-00030762,Sanitation Code Violation,Other,4913 W FERDINAND ST,60644,1143520.81128873,1902882.27867213,28,15,25,41.88954302016185,-87.74838711873728,"{'latitude': '41.88954302016185', 'longitude': '-87.74838711873728', 'needs_recoding': False}"
2013-01-08T00:00:00,Completed,2013-01-17T00:00:00,13-00029201,Sanitation Code Violation,Construction Site Cleanliness/Fence,4524 S DR MARTIN LUTHER KING JR SD,60653,1179549.33170809,1874984.05247543,3,2,38,41.81223830018537,-87.61693071835346,"{'latitude': '41.81223830018537', 'longitude': '-87.61693071835346', 'needs_recoding': False}"
2013-01-08T00:00:00,Completed,2013-01-18T00:00:00,13-00028770,Sanitation Code Violation,Construction Site Cleanliness/Fence,1324 W OHIO ST,60642,1167467.39720316,1904139.9081069,27,12,24,41.89251242023119,-87.66040890078531,"{'latitude': '41.89251242023119', 'longitude': '-87.66040890078531', 'needs_recoding': False}"
2013-01-08T00:00:00,Completed,2013-01-18T00:00:00,13-00032026,Sanitation Code Violation,Other,941 N MONTICELLO AVE,60651,1151876.32869579,1906033.00032893,27,11,23,41.89802851618142,-87.71761884753325,"{'latitude': '41.89802851618142', 'longitude': '-87.71761884753325', 'needs_recoding': False}"
2013-01-08T00:00:00,Completed,2013-01-24T00:00:00,13-00027921,Sanitation Code Violation,Garbage in yard,2546 W LITHUANIAN PLAZA CT,60629,1160494.3450213,1858810.88002816,15,8,66,41.76827159044169,-87.68727004365486,"{'latitude': '41.76827159044169', 'longitude': '-87.68727004365486', 'needs_recoding': False}"
2011-01-09T00:00:00,Completed - Dup,2011-01-10T00:00:00,11-00039710,Sanitation Code Violation,Garbage in alley,2550 W LEXINGTON ST,60612,1159366.10007989,1896613.14031851,2,11,28,41.87202877482215,-87.69036875344746,"{'latitude': '41.87202877482215', 'longitude': '-87.69036875344746', 'needs_recoding': False}"
2011-01-09T00:00:00,Completed - Dup,2011-01-10T00:00:00,11-00039713,Sanitation Code Violation,Garbage in alley,2550 W LEXINGTON ST,60612,1159366.10007989,1896613.14031851,2,11,28,41.87202877482215,-87.69036875344746,"{'latitude': '41.87202877482215', 'longitude': '-87.69036875344746', 'needs_recoding': False}"
2011-01-09T00:00:00,Completed - Dup,2011-01-10T00:00:00,11-00040358,Sanitation Code Violation,Garbage in alley,936 W ROSCOE ST,60657,1169286.46248219,1922760.63479501,44,23,6,41.94356935829802,-87.65318589444195,"{'latitude': '41.94356935829802', 'longitude': '-87.65318589444195', 'needs_recoding': False}"
2011-01-09T00:00:00,Completed,2011-01-10T00:00:00,11-00039709,Sanitation Code Violation,Dumpster not being emptied,2550 W LEXINGTON ST,60612,1159366.10007989,1896613.14031851,2,11,28,41.87202877482215,-87.69036875344746,"{'latitude': '41.87202877482215', 'longitude': '-87.69036875344746', 'needs_recoding': False}"
2011-01-09T00:00:00,Completed,2011-01-10T00:00:00,11-00039785,Sanitation Code Violation,Garbage in alley,6757 S ARTESIAN AVE,60629,1161205.78649221,1859777.66057724,15,8,66,41.770909879943886,-87.68463552792733,"{'latitude': '41.770909879943886', 'longitude': '-87.68463552792733', 'needs_recoding': False}"
2011-01-09T00:00:00,Completed,2011-01-10T00:00:00,11-00039811,Sanitation Code Violation,Other,838 N WALLER AVE,60651,1138206.83998268,1905024.10912394,29,15,25,41.89551821991606,-87.76785071178129,"{'latitude': '41.89551821991606', 'longitude': '-87.76785071178129', 'needs_recoding': False}"
2011-01-09T00:00:00,Completed,2011-01-10T00:00:00,11-00039867,Sanitation Code Violation,Construction Site Cleanliness/Fence,1464 W WEBSTER AVE,60614,1166030.07089594,1914731.13800517,32,18,7,41.921606266825144,-87.66538470332304,"{'latitude': '41.921606266825144', 'longitude': '-87.66538470332304', 'needs_recoding': False}"
2011-01-09T00:00:00,Completed,2011-01-10T00:00:00,11-00040196,Sanitation Code Violation,Dumpster not being emptied,2820 W ARMITAGE AVE,60647,1157174.46988198,1913161.00439057,35,14,22,41.91748236712557,-87.69796526121283,"{'latitude': '41.91748236712557', 'longitude': '-87.69796526121283', 'needs_recoding': False}"
2011-01-09T00:00:00,Completed,2011-01-10T00:00:00,11-00040352,Sanitation Code Violation,Dumpster not being emptied,936 W ROSCOE ST,60657,1169286.46248219,1922760.63479501,44,23,6,41.94356935829802,-87.65318589444195,"{'latitude': '41.94356935829802', 'longitude': '-87.65318589444195', 'needs_recoding': False}"
2011-01-09T00:00:00,Completed,2011-01-12T00:00:00,11-00039502,Sanitation Code Violation,Garbage in alley,2446 N WESTERN AVE,60647,1159945.41322953,1916400.14009286,1,14,22,41.92631400234558,-87.6876951361674,"{'latitude': '41.92631400234558', 'longitude': '-87.6876951361674', 'needs_recoding': False}"
2011-01-09T00:00:00,Completed,2011-01-12T00:00:00,11-00040441,Sanitation Code Violation,,10900 S KEDZIE AVE,60655,1156957.74110203,1832163.52150405,19,22,74,41.695218895539966,-87.70095112925229,"{'latitude': '41.695218895539966', 'longitude': '-87.70095112925229', 'needs_recoding': False}"
2011-01-09T00:00:00,Completed,2011-01-18T00:00:00,11-00039852,Sanitation Code Violation,Other,4849 S WINCHESTER AVE,60609,1164171.9769318,1872515.19762036,20,9,61,41.80580139854493,-87.67340414693993,"{'latitude': '41.80580139854493', 'longitude': '-87.67340414693993', 'needs_recoding': False}"
2011-01-09T00:00:00,Completed,2011-01-18T00:00:00,11-00040602,Sanitation Code Violation,Garbage in yard,170 N LARAMIE AVE,60644,1141681.84837927,1900792.4199307,28,15,25,41.88384239326379,-87.75519236298523,"{'latitude': '41.88384239326379', 'longitude': '-87.75519236298523', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed - Dup,2012-01-09T00:00:00,12-00034387,Sanitation Code Violation,Garbage in alley,2438 W ARTHINGTON ST,60612,1160268.57029763,1895968.44998085,2,11,28,41.87024108526766,-87.68707322407364,"{'latitude': '41.87024108526766', 'longitude': '-87.68707322407364', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed - Dup,2012-01-09T00:00:00,12-00034419,Sanitation Code Violation,Garbage in alley,2440 W ARTHINGTON ST,60612,1160255.17029763,1895968.24998085,2,11,28,41.87024081327448,-87.68712242528498,"{'latitude': '41.87024081327448', 'longitude': '-87.68712242528498', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed - Dup,2012-01-09T00:00:00,12-00034462,Sanitation Code Violation,Garbage in alley,2442 W ARTHINGTON ST,60612,1160241.77029763,1895967.94998085,2,11,28,41.87024026685065,-87.68717162925978,"{'latitude': '41.87024026685065', 'longitude': '-87.68717162925978', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed - Dup,2012-01-10T00:00:00,12-00034325,Sanitation Code Violation,Garbage in yard,6833 S ABERDEEN ST,60621,1170161.09706724,1859494.51486982,17,7,68,41.76994285048099,-87.65181688719922,"{'latitude': '41.76994285048099', 'longitude': '-87.65181688719922', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed - Dup,2012-01-11T00:00:00,12-00033500,Sanitation Code Violation,Garbage in yard,9900 S CLYDE AVE,60617,1192147.27978649,1839752.22269891,7,4,51,41.71526191168285,-87.57186637327382,"{'latitude': '41.71526191168285', 'longitude': '-87.57186637327382', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed - Dup,2012-01-11T00:00:00,12-00038514,Sanitation Code Violation,Garbage in alley,3158 N PINE GROVE AVE,60657,1172350.42993249,1921377.74382433,44,23,6,41.93970739016429,-87.64196530212551,"{'latitude': '41.93970739016429', 'longitude': '-87.64196530212551', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed - Dup,2012-01-11T00:00:00,12-00038540,Sanitation Code Violation,Overflowing carts,3156 N PINE GROVE AVE,60657,1172350.62993249,1921371.04382433,44,23,6,41.9396890006898,-87.64196476566991,"{'latitude': '41.9396890006898', 'longitude': '-87.64196476566991', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed - Dup,2012-01-11T00:00:00,12-00038591,Sanitation Code Violation,Garbage in alley,3152 N PINE GROVE AVE,60657,1172351.12993249,1921357.64382433,44,23,6,41.93965221952755,-87.64196332523296,"{'latitude': '41.93965221952755', 'longitude': '-87.64196332523296', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-09T00:00:00,12-00033167,Sanitation Code Violation,,9220 S MERRILL AVE,60617,1192115.29007607,1844254.61827478,7,4,48,41.72761770745543,-87.57183767304663,"{'latitude': '41.72761770745543', 'longitude': '-87.57183767304663', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-09T00:00:00,12-00033173,Sanitation Code Violation,,7421 S OGLESBY AVE,60649,1193160.52418701,1856212.93321385,7,3,43,41.760406909770346,-87.56761908778637,"{'latitude': '41.760406909770346', 'longitude': '-87.56761908778637', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-09T00:00:00,12-00033519,Sanitation Code Violation,Dumpster not being emptied,1155 W WRIGHTWOOD AVE,60614,1168153.88359415,1917421.18639225,32,19,7,41.92894224263413,-87.65750339978315,"{'latitude': '41.92894224263413', 'longitude': '-87.65750339978315', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-09T00:00:00,12-00036790,Sanitation Code Violation,Garbage in alley,843 N KARLOV AVE,60651,1148899.09007672,1905317.24588196,37,11,23,41.8961225229977,-87.72857259070592,"{'latitude': '41.8961225229977', 'longitude': '-87.72857259070592', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00033002,Sanitation Code Violation,Other,1621 W CERMAK RD,60608,1165909.43269851,1889481.24120628,25,10,31,41.85232120543135,-87.66654884621441,"{'latitude': '41.85232120543135', 'longitude': '-87.66654884621441', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00033529,Sanitation Code Violation,Other,2124 W 70TH ST,60636,1163323.85352987,1858220.80002963,17,7,67,41.766593537413726,-87.67691500159854,"{'latitude': '41.766593537413726', 'longitude': '-87.67691500159854', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00033701,Sanitation Code Violation,Dog feces in yard,2619 N CENTRAL PARK AVE,60647,1151937.90502077,1917176.96182272,35,14,22,41.92860734699516,-87.71709859682358,"{'latitude': '41.92860734699516', 'longitude': '-87.71709859682358', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00033703,Sanitation Code Violation,Dog feces in yard,2625 N CENTRAL PARK AVE,60647,1151936.60502077,1917217.56182272,35,14,22,41.928718782423516,-87.71710230167082,"{'latitude': '41.928718782423516', 'longitude': '-87.71710230167082', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00033735,Sanitation Code Violation,Garbage in alley,2706 S KARLOV AVE,60623,1149485.56371467,1885695.50240313,22,10,30,41.84226680062927,-87.72692767211672,"{'latitude': '41.84226680062927', 'longitude': '-87.72692767211672', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00033797,Sanitation Code Violation,Other,6833 S ABERDEEN ST,60621,1170161.09706724,1859494.51486982,17,7,68,41.76994285048099,-87.65181688719922,"{'latitude': '41.76994285048099', 'longitude': '-87.65181688719922', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00033857,Sanitation Code Violation,Garbage in yard,4242 W MONROE ST,60624,1148121.96639719,1899323.45312293,28,11,26,41.879689890075184,-87.7315812113467,"{'latitude': '41.879689890075184', 'longitude': '-87.7315812113467', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00033871,Sanitation Code Violation,Garbage in yard,10548 S WABASH AVE,60628,1178442.19507517,1835014.06557248,9,5,49,41.70258141558844,-87.62220354588705,"{'latitude': '41.70258141558844', 'longitude': '-87.62220354588705', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00033881,Sanitation Code Violation,Garbage in yard,10554 S WABASH AVE,60628,1178443.32958411,1834973.09183225,9,5,49,41.702468952236735,-87.62220063053034,"{'latitude': '41.702468952236735', 'longitude': '-87.62220063053034', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00033888,Sanitation Code Violation,Garbage in yard,10553 S WABASH AVE,60628,1178443.12958411,1834979.99183225,9,5,49,41.70248789132886,-87.62220115424277,"{'latitude': '41.70248789132886', 'longitude': '-87.62220115424277', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00034260,Sanitation Code Violation,,4867 N WINTHROP AVE,60640,1167989.17098194,1932650.19991132,46,20,3,41.97073484582759,-87.65766749189753,"{'latitude': '41.97073484582759', 'longitude': '-87.65766749189753', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00034493,Sanitation Code Violation,Garbage in yard,4743 N AVERS AVE,60625,1149865.85141824,1931244.33479356,39,17,14,41.96724992876017,-87.72434546028904,"{'latitude': '41.96724992876017', 'longitude': '-87.72434546028904', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00034602,Sanitation Code Violation,,3068 N ELSTON AVE,60618,1158013.87017977,1920242.37681446,1,14,21,41.936897060100435,-87.69468749572906,"{'latitude': '41.936897060100435', 'longitude': '-87.69468749572906', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00035935,Sanitation Code Violation,Construction Site Cleanliness/Fence,2207 W BELMONT AVE,60618,1161085.38419667,1921218.0282097,32,19,5,41.939510963488836,-87.68337206686373,"{'latitude': '41.939510963488836', 'longitude': '-87.68337206686373', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00037278,Sanitation Code Violation,Overflowing carts,2415 W MARQUETTE RD,60629,1161366.81639577,1860164.48790826,15,8,66,41.771968054374014,-87.68403454391442,"{'latitude': '41.771968054374014', 'longitude': '-87.68403454391442', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00037281,Sanitation Code Violation,Garbage in yard,7052 S EGGLESTON AVE,60621,1174502.31807836,1858164.13822745,6,7,68,41.76619664434251,-87.63594342001743,"{'latitude': '41.76619664434251', 'longitude': '-87.63594342001743', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00037942,Sanitation Code Violation,Other,4399 W KAMERLING AVE,60651,1146795.20401351,1908621.19012873,37,25,23,41.905229332832654,-87.73621535383916,"{'latitude': '41.905229332832654', 'longitude': '-87.73621535383916', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00038113,Sanitation Code Violation,Garbage in yard,6120 S ROCKWELL ST,60629,1160088.86047857,1863981.05113113,15,8,66,41.78246762246212,-87.688614272865,"{'latitude': '41.78246762246212', 'longitude': '-87.688614272865', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00038538,Sanitation Code Violation,Garbage in alley,1712 W GLENLAKE AVE,60660,1164024.0586266,1940680.68678466,40,24,77,41.9928556587405,-87.6720195046279,"{'latitude': '41.9928556587405', 'longitude': '-87.6720195046279', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00038590,Sanitation Code Violation,Other,10532 S AVENUE M,60617,1201512.46172168,1835726.24569175,10,4,52,41.70398189503815,-87.53770380653211,"{'latitude': '41.70398189503815', 'longitude': '-87.53770380653211', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00039273,Sanitation Code Violation,Other,2016 W MOFFAT ST,60647,1162622.74352997,1912467.26011434,32,14,22,41.91546617856782,-87.67796765351761,"{'latitude': '41.91546617856782', 'longitude': '-87.67796765351761', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00039350,Sanitation Code Violation,Other,6529 S CAMPBELL AVE,60629,1160831.35478831,1861283.00742419,15,8,66,41.77504850658889,-87.68596652710524,"{'latitude': '41.77504850658889', 'longitude': '-87.68596652710524', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00039379,Sanitation Code Violation,Garbage in yard,1016 W 64TH ST,60621,1170744.33673349,1862384.42938455,16,7,68,41.77786042349905,-87.6495947627763,"{'latitude': '41.77786042349905', 'longitude': '-87.6495947627763', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-11T00:00:00,12-00033449,Sanitation Code Violation,Garbage in alley,9900 S CLYDE AVE,60617,1192147.27978649,1839752.22269891,7,4,51,41.71526191168285,-87.57186637327382,"{'latitude': '41.71526191168285', 'longitude': '-87.57186637327382', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-11T00:00:00,12-00033618,Sanitation Code Violation,Construction Site Cleanliness/Fence,6459 S HOYNE AVE,60636,1163473.41871122,1861798.550105,15,7,67,41.77640824060059,-87.67626659764309,"{'latitude': '41.77640824060059', 'longitude': '-87.67626659764309', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-11T00:00:00,12-00035541,Sanitation Code Violation,Garbage in yard,9236 S EMERALD AVE,60620,1172931.15861148,1843609.33488679,21,22,73,41.72629118778296,-87.64213080410069,"{'latitude': '41.72629118778296', 'longitude': '-87.64213080410069', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-11T00:00:00,12-00036195,Sanitation Code Violation,Dumpster not being emptied,511 W MELROSE ST,60657,1172260.14037487,1921909.20498905,44,23,6,41.9411677369233,-87.64228139412059,"{'latitude': '41.9411677369233', 'longitude': '-87.64228139412059', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-11T00:00:00,12-00036404,Sanitation Code Violation,Garbage in yard,2121 E 96TH ST,60617,1191740.26058444,1841719.29759242,7,4,51,41.72066963347368,-87.5732934401167,"{'latitude': '41.72066963347368', 'longitude': '-87.5732934401167', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-11T00:00:00,12-00037744,Sanitation Code Violation,Garbage in alley,3932 N GREENVIEW AVE,60613,1165372.34300682,1926194.66102417,47,19,6,41.95307681177718,-87.66747420707664,"{'latitude': '41.95307681177718', 'longitude': '-87.66747420707664', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-11T00:00:00,12-00038142,Sanitation Code Violation,Garbage in alley,3738 N CLIFTON AVE,60613,1168085.08993096,1925018.94060478,44,23,6,41.94979231884065,-87.6575360949791,"{'latitude': '41.94979231884065', 'longitude': '-87.6575360949791', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-11T00:00:00,12-00038316,Sanitation Code Violation,Dog feces in yard,13413 S BUFFALO AVE,60633,1200100.38768821,1816627.62486969,10,4,55,41.65160902802025,-87.54351550740195,"{'latitude': '41.65160902802025', 'longitude': '-87.54351550740195', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-11T00:00:00,12-00038509,Sanitation Code Violation,Overflowing carts,3158 N PINE GROVE AVE,60657,1172350.42993249,1921377.74382433,44,23,6,41.93970739016429,-87.64196530212551,"{'latitude': '41.93970739016429', 'longitude': '-87.64196530212551', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-11T00:00:00,12-00038539,Sanitation Code Violation,Garbage in alley,3156 N PINE GROVE AVE,60657,1172350.62993249,1921371.04382433,44,23,6,41.9396890006898,-87.64196476566991,"{'latitude': '41.9396890006898', 'longitude': '-87.64196476566991', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-11T00:00:00,12-00038550,Sanitation Code Violation,Garbage in alley,431 S CLINTON ST,60607,1172802.01641027,1898101.94633423,2,1,28,41.875827394513294,-87.64099606827942,"{'latitude': '41.875827394513294', 'longitude': '-87.64099606827942', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-11T00:00:00,12-00038563,Sanitation Code Violation,Overflowing carts,3152 N PINE GROVE AVE,60657,1172351.12993249,1921357.64382433,44,23,6,41.93965221952755,-87.64196332523296,"{'latitude': '41.93965221952755', 'longitude': '-87.64196332523296', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-12T00:00:00,12-00035331,Sanitation Code Violation,Garbage in yard,6081 N ELSTON AVE,60646,1134474.18538256,1939951.6975954,45,16,10,41.99142997592683,-87.78073310799626,"{'latitude': '41.99142997592683', 'longitude': '-87.78073310799626', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-12T00:00:00,12-00035557,Sanitation Code Violation,Other,2118 W 119TH ST,60643,1164430.37997245,1825694.22009087,19,22,75,41.67731217943298,-87.6737725620581,"{'latitude': '41.67731217943298', 'longitude': '-87.6737725620581', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-12T00:00:00,12-00037532,Sanitation Code Violation,Other,7900 S YATES BLVD,60617,1193567.0049083,1853053.74848975,7,4,46,41.75172791959732,-87.56623259336205,"{'latitude': '41.75172791959732', 'longitude': '-87.56623259336205', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-12T00:00:00,12-00039180,Sanitation Code Violation,Overflowing carts,3130 W BERTEAU AVE,60618,1154633.82247656,1927747.35202476,33,17,16,41.957559656364694,-87.70690810083119,"{'latitude': '41.957559656364694', 'longitude': '-87.70690810083119', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-13T00:00:00,12-00035619,Sanitation Code Violation,Overflowing carts,1810 W 82ND ST,60620,1165668.04881005,1850306.0732071,18,6,71,41.74482500269732,-87.66854677691136,"{'latitude': '41.74482500269732', 'longitude': '-87.66854677691136', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-13T00:00:00,12-00037591,Sanitation Code Violation,Dumpster not being emptied,1633 N HALSTED ST,60614,1170710.00868664,1911155.446118,43,18,7,41.91169306734191,-87.64829444344149,"{'latitude': '41.91169306734191', 'longitude': '-87.64829444344149', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-13T00:00:00,12-00038731,Sanitation Code Violation,Garbage in yard,3745 W 85TH ST,60652,1152955.22316588,1847950.74271197,18,8,70,41.73862164326243,-87.7151908146784,"{'latitude': '41.73862164326243', 'longitude': '-87.7151908146784', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-18T00:00:00,12-00035212,Sanitation Code Violation,Overflowing carts,600 N HOMAN AVE,60624,1153605.84331278,1903791.48167064,27,11,23,41.89184333631434,-87.71132614838376,"{'latitude': '41.89184333631434', 'longitude': '-87.71132614838376', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-18T00:00:00,12-00035788,Sanitation Code Violation,Other,854 N AVERS AVE,60651,1150566.78528256,1905429.08268157,27,11,23,41.896396993816765,-87.72244450901073,"{'latitude': '41.896396993816765', 'longitude': '-87.72244450901073', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-19T00:00:00,12-00035631,Sanitation Code Violation,Other,11123 S SAWYER AVE,60655,1156669.02609829,1830661.20399695,19,22,74,41.691102065101155,-87.7020485311839,"{'latitude': '41.691102065101155', 'longitude': '-87.7020485311839', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed - Dup,2013-01-10T00:00:00,13-00035782,Sanitation Code Violation,Garbage in yard,5657 S NORMAL BLVD,60621,1173924.52191564,1867405.2430075,3,7,68,41.79156810500839,-87.63778727039761,"{'latitude': '41.79156810500839', 'longitude': '-87.63778727039761', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-09T00:00:00,13-00034348,Sanitation Code Violation,Garbage in yard,1058 W FOSTER AVE,60640,1168180.3240278,1934704.10376952,48,20,77,41.9763666794475,-87.65690497696738,"{'latitude': '41.9763666794475', 'longitude': '-87.65690497696738', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00032153,Sanitation Code Violation,Overflowing carts,431 N WELLS ST,60654,1174657.48917589,1903279.69698247,42,18,8,41.88999417907876,-87.63402860085728,"{'latitude': '41.88999417907876', 'longitude': '-87.63402860085728', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00032724,Sanitation Code Violation,Dumpster not being emptied,1100 W 18TH ST,60608,1169478.69006944,1891577.72657801,25,12,31,41.85799733648702,-87.65338776627004,"{'latitude': '41.85799733648702', 'longitude': '-87.65338776627004', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00032767,Sanitation Code Violation,Garbage in yard,5217 S OAK PARK AVE,60638,1131933.25789287,1869229.63362095,23,8,56,41.797403644854164,-87.79172163588626,"{'latitude': '41.797403644854164', 'longitude': '-87.79172163588626', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00033000,Sanitation Code Violation,Other,3623 W DICKENS AVE,60647,1151881.78829612,1913714.4118288,26,25,22,41.9191069188047,-87.71739620176912,"{'latitude': '41.9191069188047', 'longitude': '-87.71739620176912', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00033037,Sanitation Code Violation,Overflowing carts,1548 W 69TH ST,60636,1167116.98652028,1858968.22109268,17,7,67,41.76856428163582,-87.66299033917814,"{'latitude': '41.76856428163582', 'longitude': '-87.66299033917814', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00034081,Sanitation Code Violation,Garbage in alley,2016 W GREENLEAF AVE,60645,1161569.95471378,1946940.2547919,49,24,1,42.010083746255546,-87.68087110268301,"{'latitude': '42.010083746255546', 'longitude': '-87.68087110268301', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00034137,Sanitation Code Violation,Garbage in yard,5238 N WASHTENAW AVE,60625,1157407.23100841,1934799.44892116,40,20,4,41.976854908206185,-87.69651942216832,"{'latitude': '41.976854908206185', 'longitude': '-87.69651942216832', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00034159,Sanitation Code Violation,Garbage in yard,3230 W BRYN MAWR AVE,60659,1153705.68873088,1937032.20809349,40,17,13,41.98305642476234,-87.71007191566437,"{'latitude': '41.98305642476234', 'longitude': '-87.71007191566437', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00034271,Sanitation Code Violation,Other,8825 S LAFLIN ST,60620,1167880.8814331,1846109.52530344,21,22,71,41.73326187306752,-87.66055883847525,"{'latitude': '41.73326187306752', 'longitude': '-87.66055883847525', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00034846,Sanitation Code Violation,Construction Site Cleanliness/Fence,6022 N CALIFORNIA AVE,60659,1156582.2128955,1939886.38502538,50,24,2,41.99083049379081,-87.69941492663071,"{'latitude': '41.99083049379081', 'longitude': '-87.69941492663071', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00035637,Sanitation Code Violation,Garbage in yard,1522 N KEYSTONE AVE,60651,1149103.97008278,1909814.93419552,30,25,23,41.9084606713467,-87.72770347988369,"{'latitude': '41.9084606713467', 'longitude': '-87.72770347988369', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00036020,Sanitation Code Violation,Garbage in yard,5638 N CALIFORNIA AVE,60659,1156664.8194177,1937331.79318965,40,20,2,41.98381889807401,-87.69918065465829,"{'latitude': '41.98381889807401', 'longitude': '-87.69918065465829', 'needs_recoding': False}"
