Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Number of Premises Baited,Number of Premises with Garbage,Number of Premises with Rats,Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00031064,Rodent Baiting/Rat Complaint,5,5,5,Dispatch Crew,Inspected and baited,2623 W IOWA ST,60622,1158746.23857632,1905893.04409867,26,13,24,41.89750639944216,-87.69239006122763,"{'latitude': '41.89750639944216', 'longitude': '-87.69239006122763', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00031189,Rodent Baiting/Rat Complaint,0,1,0,Dispatch Crew,Inspected and baited,3514 W JACKSON BLVD,60624,1152967.85538864,1898464.03460939,28,11,27,41.877236940545544,-87.71381045358721,"{'latitude': '41.877236940545544', 'longitude': '-87.71381045358721', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00031237,Rodent Baiting/Rat Complaint,3,4,3,Dispatch Crew,Inspected and baited,6806 S BELL AVE,60636,1162571.90108439,1859485.42241152,17,8,66,41.77007955328389,-87.67963597748783,"{'latitude': '41.77007955328389', 'longitude': '-87.67963597748783', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00031326,Rodent Baiting/Rat Complaint,1,3,1,Dispatch Crew,Inspected and baited,44 E ROOSEVELT RD,60605,1176957.63961517,1895076.30532199,2,1,32,41.86743185624515,-87.6258298625096,"{'latitude': '41.86743185624515', 'longitude': '-87.6258298625096', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00031327,Rodent Baiting/Rat Complaint,1,4,1,Dispatch Crew,Inspected and baited,2620 N KIMBALL AVE,60647,1153265.05740636,1917325.38991445,35,14,22,41.92898836827705,-87.71221778135305,"{'latitude': '41.92898836827705', 'longitude': '-87.71221778135305', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00031446,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,Inspected and baited,1229 S CENTRAL PARK AVE,60623,1152566.3735286,1894175.07010265,24,10,29,41.86547549272238,-87.71539795765689,"{'latitude': '41.86547549272238', 'longitude': '-87.71539795765689', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00031509,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,Inspected and baited,8421 S DR MARTIN LUTHER KING JR DR,60619,1180382.41132587,1849247.84331418,6,6,44,41.74159650279143,-87.61466392512973,"{'latitude': '41.74159650279143', 'longitude': '-87.61466392512973', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00031559,Rodent Baiting/Rat Complaint,3,0,0,Dispatch Crew,Inspected and baited,4528 S EMERALD AVE,60609,1172067.92027118,1874833.28561719,11,9,61,41.81199244812984,-87.64437672859984,"{'latitude': '41.81199244812984', 'longitude': '-87.64437672859984', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00031697,Rodent Baiting/Rat Complaint,1,5,2,Dispatch Crew,Inspected and baited,4056 W GRENSHAW ST,60624,1149512.91702753,1894731.26660507,24,11,29,41.867061527153815,-87.72659298712486,"{'latitude': '41.867061527153815', 'longitude': '-87.72659298712486', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00031698,Rodent Baiting/Rat Complaint,1,5,2,Dispatch Crew,Inspected and baited,4054 W GRENSHAW ST,60624,1149526.31702753,1894731.66660507,24,11,29,41.86706236489819,-87.72654378312798,"{'latitude': '41.86706236489819', 'longitude': '-87.72654378312798', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00031699,Rodent Baiting/Rat Complaint,1,5,2,Dispatch Crew,Inspected and baited,4052 W GRENSHAW ST,60624,1149539.71702753,1894731.96660507,24,11,29,41.86706292820969,-87.72649458172519,"{'latitude': '41.86706292820969', 'longitude': '-87.72649458172519', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00031739,Rodent Baiting/Rat Complaint,2,3,2,Dispatch Crew,Inspected and baited,2007 W ADAMS ST,60612,1163027.6655218,1899087.51959855,2,12,28,41.87874263893439,-87.67685613644028,"{'latitude': '41.87874263893439', 'longitude': '-87.67685613644028', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed - Dup,2012-01-11T00:00:00,12-00027244,Rodent Baiting/Rat Complaint,,,,,,3555 W MEDILL AVE,60647,1152314.1133122,1915392.95521413,26,14,22,41.9237044551733,-87.71576336550454,"{'latitude': '41.9237044551733', 'longitude': '-87.71576336550454', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-06T00:00:00,12-00025672,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,,7302 N SHERIDAN RD,60626,1166112.72457275,1948406.41083114,49,24,1,42.01401067652539,-87.66411455231992,"{'latitude': '42.01401067652539', 'longitude': '-87.66411455231992', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-06T00:00:00,12-00025673,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,,7303 N SHERIDAN RD,60626,1166107.62457275,1948418.21083114,49,24,1,42.01404316529792,-87.6641329786339,"{'latitude': '42.01404316529792', 'longitude': '-87.6641329786339', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-06T00:00:00,12-00025674,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,,7304 N SHERIDAN RD,60626,1166102.52457275,1948430.01083114,49,24,1,42.01407565406743,-87.66415140496646,"{'latitude': '42.01407565406743', 'longitude': '-87.66415140496646', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-06T00:00:00,12-00025676,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,,7305 N SHERIDAN RD,60626,1166097.42457275,1948441.91083114,49,24,1,42.01410841723535,-87.66416982844116,"{'latitude': '42.01410841723535', 'longitude': '-87.66416982844116', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-06T00:00:00,12-00025679,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,,7306 N SHERIDAN RD,60626,1166092.22457275,1948453.71083114,49,24,1,42.01414090814388,-87.66418862276763,"{'latitude': '42.01414090814388', 'longitude': '-87.66418862276763', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-06T00:00:00,12-00025685,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,,7307 N SHERIDAN RD,60626,1166087.12457275,1948465.61083114,49,24,1,42.01417367130573,-87.6642070462799,"{'latitude': '42.01417367130573', 'longitude': '-87.6642070462799', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-06T00:00:00,12-00025694,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,,7308 N SHERIDAN RD,60626,1166082.02457275,1948477.41083114,49,24,1,42.01420616006316,-87.66422547268714,"{'latitude': '42.01420616006316', 'longitude': '-87.66422547268714', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-06T00:00:00,12-00025703,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,,7309 N SHERIDAN RD,60626,1166076.92457275,1948489.21083114,49,24,1,42.01423864881759,-87.66424389911293,"{'latitude': '42.01423864881759', 'longitude': '-87.66424389911293', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-06T00:00:00,12-00025706,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,,7310 N SHERIDAN RD,60626,1166071.72457275,1948501.11083114,49,24,1,42.014271414115214,-87.6642626906387,"{'latitude': '42.014271414115214', 'longitude': '-87.6642626906387', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-06T00:00:00,12-00025708,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,,7311 N SHERIDAN RD,60626,1166066.62457275,1948512.91083114,49,24,1,42.014303902863574,-87.66428111710192,"{'latitude': '42.014303902863574', 'longitude': '-87.66428111710192', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-06T00:00:00,12-00025713,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,,7312 N SHERIDAN RD,60626,1166061.52457275,1948524.71083114,49,24,1,42.01433639160892,-87.66429954358374,"{'latitude': '42.01433639160892', 'longitude': '-87.66429954358374', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00024518,Rodent Baiting/Rat Complaint,4,8,6,Dispatch Crew,Inspected and baited,2951 W ROSEMONT AVE,60659,1155441.82222468,1941656.88022264,50,24,2,41.99571190010972,-87.70356167807823,"{'latitude': '41.99571190010972', 'longitude': '-87.70356167807823', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00024552,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,Completed,8609 S CARPENTER ST,60620,1170820.37771567,1847728.97467204,21,6,71,41.73764231098927,-87.64974291943673,"{'latitude': '41.73764231098927', 'longitude': '-87.64974291943673', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00024626,Rodent Baiting/Rat Complaint,1,10,1,Dispatch Crew,Inspected and baited,3555 W MEDILL AVE,60647,1152314.1133122,1915392.95521413,26,14,22,41.9237044551733,-87.71576336550454,"{'latitude': '41.9237044551733', 'longitude': '-87.71576336550454', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00024691,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,8023 S KARLOV AVE,60652,1150475.59007083,1850924.27711085,13,8,70,41.74683006123705,-87.72419867137813,"{'latitude': '41.74683006123705', 'longitude': '-87.72419867137813', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00024707,Rodent Baiting/Rat Complaint,1,5,1,Dispatch Crew,Inspected and baited,4301 S ELLIS AVE,60653,1183645.87570026,1876699.89938557,4,21,39,41.81685201462981,-87.60185125339156,"{'latitude': '41.81685201462981', 'longitude': '-87.60185125339156', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00024711,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,5115 S DORCHESTER AVE,60615,1186418.88851466,1871384.99387968,4,21,41,41.802202318645286,-87.59184750649474,"{'latitude': '41.802202318645286', 'longitude': '-87.59184750649474', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00024726,Rodent Baiting/Rat Complaint,6,3,7,Dispatch Crew,Inspected and baited,7530 N DAMEN AVE,60645,1161659.55740916,1949965.9423798,49,24,1,42.01838442817427,-87.6804565146276,"{'latitude': '42.01838442817427', 'longitude': '-87.6804565146276', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00025031,Rodent Baiting/Rat Complaint,2,2,2,Dispatch Crew,Inspected and baited,2743 N MAPLEWOOD AVE,60647,1158884.86999949,1918257.77997454,1,14,22,41.93143334279904,-87.69154104602148,"{'latitude': '41.93143334279904', 'longitude': '-87.69154104602148', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00025054,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,2302 W NORTH AVE,60647,1160760.78580292,1910590.94756796,1,14,24,41.91035627744172,-87.6848604329497,"{'latitude': '41.91035627744172', 'longitude': '-87.6848604329497', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00025137,Rodent Baiting/Rat Complaint,2,3,2,Dispatch Crew,Inspected and baited,3900 W FILLMORE ST,60624,1150545.90151751,1895087.77818195,24,11,29,41.8680197389037,-87.7227914235466,"{'latitude': '41.8680197389037', 'longitude': '-87.7227914235466', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00025249,Rodent Baiting/Rat Complaint,2,5,2,Dispatch Crew,Inspected and baited,10122 S NORMAL AVE,60628,1174753.64482509,1837693.96011491,9,22,73,41.7100182222988,-87.635630498693,"{'latitude': '41.7100182222988', 'longitude': '-87.635630498693', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00025311,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,1009 W LAKE ST,60607,1169646.59246829,1901630.06859792,27,12,28,41.885578074095,-87.65247879021756,"{'latitude': '41.885578074095', 'longitude': '-87.65247879021756', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00025331,Rodent Baiting/Rat Complaint,0,6,0,Dispatch Crew,Completed,10150 S INDIANA AVE,60628,1179366.36189933,1838046.77461973,9,5,49,41.71088258797871,-87.61872735615343,"{'latitude': '41.71088258797871', 'longitude': '-87.61872735615343', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00025497,Rodent Baiting/Rat Complaint,0,5,0,Dispatch Crew,Completed,10637 S STATE ST,60628,1178138.45588327,1834327.04989497,9,5,49,41.70070302540059,-87.62333649260324,"{'latitude': '41.70070302540059', 'longitude': '-87.62333649260324', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00025525,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,6510 S PAULINA ST,60636,1166116.55052713,1861530.37401113,15,7,67,41.77561650400547,-87.66658462979917,"{'latitude': '41.77561650400547', 'longitude': '-87.66658462979917', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00025526,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,3046 N CALIFORNIA AVE,60618,1157179.7940924,1920225.95270659,33,14,21,41.93686900071627,-87.69775329561064,"{'latitude': '41.93686900071627', 'longitude': '-87.69775329561064', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00025663,Rodent Baiting/Rat Complaint,3,4,3,Dispatch Crew,Inspected and baited,7300 N SHERIDAN RD,60626,1166123.02457275,1948382.71083114,49,24,1,42.013945422424534,-87.66407733466899,"{'latitude': '42.013945422424534', 'longitude': '-87.66407733466899', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00025666,Rodent Baiting/Rat Complaint,3,3,3,Dispatch Crew,Inspected and baited,7301 N SHERIDAN RD,60626,1166117.92457275,1948394.51083114,49,24,1,42.01397791120313,-87.66409576094553,"{'latitude': '42.01397791120313', 'longitude': '-87.66409576094553', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00025721,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,1625 W BARRY AVE,60657,1164943.07940812,1920645.19638097,32,19,6,41.93785794595296,-87.66921026703399,"{'latitude': '41.93785794595296', 'longitude': '-87.66921026703399', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00025971,Rodent Baiting/Rat Complaint,1,3,1,Dispatch Crew,Inspected and baited,1539 N LOCKWOOD AVE,60651,1140746.16122881,1909724.1908219,37,25,25,41.908369488759966,-87.75840855956223,"{'latitude': '41.908369488759966', 'longitude': '-87.75840855956223', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00026290,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,Completed,1821 W EVERGREEN AVE,60622,1163757.56126805,1909677.03160469,1,14,24,41.90778572880597,-87.67387726109102,"{'latitude': '41.90778572880597', 'longitude': '-87.67387726109102', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00026460,Rodent Baiting/Rat Complaint,1,3,1,Dispatch Crew,Inspected and baited,3238 N OAKLEY AVE,60618,1160463.01491705,1921565.01287571,32,19,5,41.9404760366515,-87.68564981832397,"{'latitude': '41.9404760366515', 'longitude': '-87.68564981832397', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00026475,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,350 W ERIE ST,60654,1173742.92199403,1904713.10549298,42,18,8,41.89394793801895,-87.63734456920416,"{'latitude': '41.89394793801895', 'longitude': '-87.63734456920416', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00026480,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,8019 S KARLOV AVE,60652,1150474.09007083,1850971.77711085,13,8,70,41.746960438654874,-87.72420293569735,"{'latitude': '41.746960438654874', 'longitude': '-87.72420293569735', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00026627,Rodent Baiting/Rat Complaint,2,15,2,Dispatch Crew,Inspected and baited,3315 N SEMINARY AVE,60657,1168362.26211989,1922175.20227507,44,19,6,41.941982978504704,-87.65659978059644,"{'latitude': '41.941982978504704', 'longitude': '-87.65659978059644', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00026659,Rodent Baiting/Rat Complaint,3,0,3,Dispatch Crew,Inspected and baited,1900 N FRANCISCO AVE,60647,1156829.29688735,1912492.14793001,35,14,22,41.915653981810955,-87.6992516074095,"{'latitude': '41.915653981810955', 'longitude': '-87.6992516074095', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00026722,Rodent Baiting/Rat Complaint,3,3,3,Dispatch Crew,Inspected and baited,3122 N LUNA AVE,60641,1138821.8639814,1920208.0107792,30,25,19,41.93717342181991,-87.76522242487142,"{'latitude': '41.93717342181991', 'longitude': '-87.76522242487142', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00026967,Rodent Baiting/Rat Complaint,2,1,2,Dispatch Crew,Inspected and baited,3512 W BRYN MAWR AVE,60659,1151914.66538794,1936986.42249751,39,17,13,41.982966359929215,-87.71666017709705,"{'latitude': '41.982966359929215', 'longitude': '-87.71666017709705', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00027137,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Backyard serviced, contact made",323 W WEBSTER AVE,60614,1173901.42137075,1914934.65599774,43,18,7,41.92199284555354,-87.63645746915611,"{'latitude': '41.92199284555354', 'longitude': '-87.63645746915611', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00027278,Rodent Baiting/Rat Complaint,1,0,1,Dispatch Crew,Inspected and baited,1648 W NELSON ST,60657,1164801.46916634,1920311.17182763,32,19,6,41.93694437375932,-87.66974021303928,"{'latitude': '41.93694437375932', 'longitude': '-87.66974021303928', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00027386,Rodent Baiting/Rat Complaint,2,3,2,Dispatch Crew,Inspected and baited,1632 N MILWAUKEE AVE,60647,1162486.89282537,1910861.39331212,32,14,24,41.91106241466572,-87.67851179989718,"{'latitude': '41.91106241466572', 'longitude': '-87.67851179989718', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00027387,Rodent Baiting/Rat Complaint,2,3,2,Dispatch Crew,Inspected and baited,1634 N MILWAUKEE AVE,60647,1162471.09282537,1910874.79331212,32,14,24,41.91109951621178,-87.67856946780279,"{'latitude': '41.91109951621178', 'longitude': '-87.67856946780279', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00027423,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,1315 N CENTRAL AVE,60651,1138761.90592911,1908250.42487219,37,25,25,41.90436156496966,-87.76573365557736,"{'latitude': '41.90436156496966', 'longitude': '-87.76573365557736', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00027458,Rodent Baiting/Rat Complaint,2,2,2,Dispatch Crew,Inspected and baited,5921 W FULTON ST,60644,1136887.03697893,1901403.24940292,29,15,25,41.885605880822546,-87.7727849928417,"{'latitude': '41.885605880822546', 'longitude': '-87.7727849928417', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00027524,Rodent Baiting/Rat Complaint,2,1,2,Dispatch Crew,Inspected and baited,1111 N LONG AVE,60651,1140101.93999307,1906918.06167423,37,15,25,41.90068096705608,-87.76084393605223,"{'latitude': '41.90068096705608', 'longitude': '-87.76084393605223', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00027630,Rodent Baiting/Rat Complaint,2,3,3,Dispatch Crew,Inspected and baited,6823 S WOLCOTT AVE,60636,1164864.23853261,1859424.84972142,17,7,67,41.76986521566822,-87.67123491011924,"{'latitude': '41.76986521566822', 'longitude': '-87.67123491011924', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00027682,Rodent Baiting/Rat Complaint,6,5,7,Dispatch Crew,Inspected and baited,3807 W 46TH PL,60632,1151720.87188606,1873532.6100741,14,8,57,41.80884659395471,-87.71904380018962,"{'latitude': '41.80884659395471', 'longitude': '-87.71904380018962', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00027692,Rodent Baiting/Rat Complaint,4,1,4,Dispatch Crew,Inspected and baited,3350 W CULLOM AVE,60618,1153615.03959404,1928390.5335212,33,17,16,41.95934496354069,-87.71063631390672,"{'latitude': '41.95934496354069', 'longitude': '-87.71063631390672', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00027756,Rodent Baiting/Rat Complaint,2,4,2,Dispatch Crew,Inspected and baited,2031 W WEBSTER AVE,60647,1162339.61988109,1914617.44357906,32,14,22,41.92137236052083,-87.67894754497974,"{'latitude': '41.92137236052083', 'longitude': '-87.67894754497974', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00027759,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,5338 W WOLFRAM ST,60641,1140297.67469089,1918432.06416617,31,25,19,41.93227307806034,-87.7598421761757,"{'latitude': '41.93227307806034', 'longitude': '-87.7598421761757', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00027860,Rodent Baiting/Rat Complaint,4,3,4,Dispatch Crew,Inspected and baited,1545 N NORTH PARK AVE,60610,1173888.51051606,1910627.38401563,27,18,8,41.91017378424591,-87.63663347060991,"{'latitude': '41.91017378424591', 'longitude': '-87.63663347060991', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00027871,Rodent Baiting/Rat Complaint,4,2,4,Dispatch Crew,Inspected and baited,4951 W BELLE PLAINE AVE,60641,1142447.65110534,1926797.5162035,45,16,15,41.95518892728297,-87.75173259451932,"{'latitude': '41.95518892728297', 'longitude': '-87.75173259451932', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00027879,Rodent Baiting/Rat Complaint,2,5,2,Dispatch Crew,Inspected and baited,319 W NORTH AVE,60610,1173661.62261973,1910974.36782087,27,18,8,41.91113097866244,-87.63745661747076,"{'latitude': '41.91113097866244', 'longitude': '-87.63745661747076', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00027961,Rodent Baiting/Rat Complaint,2,2,3,Dispatch Crew,Inspected and baited,6631 S PAULINA ST,60636,1166141.15868512,1860726.67098048,15,7,67,41.773410514651154,-87.66651726334383,"{'latitude': '41.773410514651154', 'longitude': '-87.66651726334383', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00028341,Rodent Baiting/Rat Complaint,3,1,3,Dispatch Crew,Inspected and baited,1824 S KILDARE AVE,60623,1147914.71006608,1890851.18603025,24,10,29,41.856444954408644,-87.73255995069688,"{'latitude': '41.856444954408644', 'longitude': '-87.73255995069688', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00028554,Rodent Baiting/Rat Complaint,5,0,5,Dispatch Crew,Inspected and baited,3715 W CULLOM AVE,60618,1150780.26520237,1928321.08579719,39,17,16,41.95921044766229,-87.72106004919202,"{'latitude': '41.95921044766229', 'longitude': '-87.72106004919202', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00028610,Rodent Baiting/Rat Complaint,1,4,1,Dispatch Crew,Inspected and baited,10518 S CORLISS AVE,60628,1183440.96458123,1835309.40011718,9,5,50,41.70327712459819,-87.60389035525832,"{'latitude': '41.70327712459819', 'longitude': '-87.60389035525832', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00028715,Rodent Baiting/Rat Complaint,2,0,2,Dispatch Crew,Inspected and baited,5625 N ST LOUIS AVE,60659,1152039.56538794,1937157.02249751,39,17,13,41.98343202752717,-87.71619629798205,"{'latitude': '41.98343202752717', 'longitude': '-87.71619629798205', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00028748,Rodent Baiting/Rat Complaint,0,5,2,Dispatch Crew,Completed,2582 S ST LOUIS AVE,60623,1153448.88589257,1886620.32683211,22,10,30,41.844726921580374,-87.7123587678832,"{'latitude': '41.844726921580374', 'longitude': '-87.7123587678832', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00028882,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,2042 N NARRAGANSETT AVE,60639,1133418.67408986,1912935.17986751,36,25,19,41.917312458755,-87.7852511797147,"{'latitude': '41.917312458755', 'longitude': '-87.7852511797147', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00029057,Rodent Baiting/Rat Complaint,3,3,3,Dispatch Crew,Inspected and baited,5451 W RICE ST,60651,1139750.39162187,1905133.43137744,37,15,25,41.89579015677133,-87.76217885281343,"{'latitude': '41.89579015677133', 'longitude': '-87.76217885281343', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00029091,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,4540 W 79TH PL,60652,1147548.67568924,1851601.86203436,13,8,70,41.74874583419078,-87.7349065298522,"{'latitude': '41.74874583419078', 'longitude': '-87.7349065298522', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00029094,Rodent Baiting/Rat Complaint,5,8,5,Dispatch Crew,Inspected and baited,811 W WEBSTER AVE,60614,1170471.02342467,1914840.60470143,43,18,7,41.92181056917537,-87.64906437890825,"{'latitude': '41.92181056917537', 'longitude': '-87.64906437890825', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00029095,Rodent Baiting/Rat Complaint,5,2,5,Dispatch Crew,Inspected and baited,6234 S MASON AVE,60638,1137813.00789261,1862594.34496644,13,8,64,41.77909155438973,-87.7703186419941,"{'latitude': '41.77909155438973', 'longitude': '-87.7703186419941', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00029098,Rodent Baiting/Rat Complaint,1,1,3,Dispatch Crew,Inspected and baited,5917 W 64TH PL,60638,1138082.9227677,1861169.73128674,13,8,64,41.77517730147053,-87.76936333951008,"{'latitude': '41.77517730147053', 'longitude': '-87.76936333951008', 'needs_recoding': False}"
