Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,"If Yes, where is the debris located?",Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2013-01-24T00:00:00,Completed,2013-01-28T00:00:00,13-00091330,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,5748 N CHRISTIANA AVE,60659,1153006.33283065,1937998.20699164,39,17,13,41.98572111398153,-87.71261826717648,"{'latitude': '41.98572111398153', 'longitude': '-87.71261826717648', 'needs_recoding': False}"
2013-01-24T00:00:00,Completed,2013-01-28T00:00:00,13-00092923,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,308 W 106TH ST,60628,1176059.14057082,1834637.8714203,34,5,49,41.701602751852526,-87.63094086591042,"{'latitude': '41.701602751852526', 'longitude': '-87.63094086591042', 'needs_recoding': False}"
2013-01-24T00:00:00,Completed,2013-01-28T00:00:00,13-00093049,Tree Debris,,Dispatch Clam,*Complete the Service Request,13500 S BURLEY AVE,60633,1199772.74316701,1816047.03632568,10,4,55,41.65002405742764,-87.54473371359789,"{'latitude': '41.65002405742764', 'longitude': '-87.54473371359789', 'needs_recoding': False}"
2013-01-24T00:00:00,Completed,2013-01-28T00:00:00,13-00093685,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,6436 S ABERDEEN ST,60621,1170088.35279061,1862125.79761347,16,7,68,41.77716499414433,-87.6520071248293,"{'latitude': '41.77716499414433', 'longitude': '-87.6520071248293', 'needs_recoding': False}"
2013-01-24T00:00:00,Completed,2013-01-29T00:00:00,13-00091035,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,1323 W 109TH PL,60643,1169456.23592586,1832153.90732458,34,22,75,41.69493159007823,-87.6551902233639,"{'latitude': '41.69493159007823', 'longitude': '-87.6551902233639', 'needs_recoding': False}"
2013-01-24T00:00:00,Completed,2013-01-30T00:00:00,13-00090920,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,3909 N SEELEY AVE,60618,1161988.71418373,1925952.66411005,47,19,5,41.952484224720905,-87.6799194177823,"{'latitude': '41.952484224720905', 'longitude': '-87.6799194177823', 'needs_recoding': False}"
2013-01-24T00:00:00,Completed,2013-02-01T00:00:00,13-00090699,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,4040 W POLK ST,60624,1149572.63290726,1896139.47010573,24,11,26,41.87092464371835,-87.72633720460674,"{'latitude': '41.87092464371835', 'longitude': '-87.72633720460674', 'needs_recoding': False}"
2011-01-25T00:00:00,Completed,2011-01-25T00:00:00,11-00119669,Tree Debris,Parkway,Dispatch Clam,,5725 S MONITOR AVE,60638,1138355.25750284,1866020.92009359,23,8,56,41.7884849278276,-87.76824810325246,"{'latitude': '41.7884849278276', 'longitude': '-87.76824810325246', 'needs_recoding': False}"
2011-01-25T00:00:00,Completed,2011-01-26T00:00:00,11-00118236,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,6547 S HAMILTON AVE,60636,1163155.67407536,1861209.3049021,15,7,67,41.774797927966596,-87.67744791042969,"{'latitude': '41.774797927966596', 'longitude': '-87.67744791042969', 'needs_recoding': False}"
2011-01-25T00:00:00,Completed,2011-01-26T00:00:00,11-00119454,Tree Debris,,Dispatch Clam,*Complete the Service Request,1517 W ERIE ST,60642,1165981.11190127,1904438.72761618,26,13,24,41.89336425949497,-87.6658588621421,"{'latitude': '41.89336425949497', 'longitude': '-87.6658588621421', 'needs_recoding': False}"
2011-01-25T00:00:00,Completed,2011-01-26T00:00:00,11-00120589,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,5617 S DAMEN AVE,60636,1163984.06583299,1867405.08512855,15,7,67,41.79178257943818,-87.67423704032146,"{'latitude': '41.79178257943818', 'longitude': '-87.67423704032146', 'needs_recoding': False}"
2011-01-25T00:00:00,Completed,2011-01-26T00:00:00,11-00122171,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,2859 S HAMLIN AVE,60623,1151505.21242159,1884718.98711285,22,10,30,41.839547749079294,-87.71954168675329,"{'latitude': '41.839547749079294', 'longitude': '-87.71954168675329', 'needs_recoding': False}"
2011-01-25T00:00:00,Completed,2011-01-26T00:00:00,11-00122852,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,1544 N HOYNE AVE,60622,1162119.6326738,1910253.19597045,32,14,24,41.909401163071955,-87.67987800793081,"{'latitude': '41.909401163071955', 'longitude': '-87.67987800793081', 'needs_recoding': False}"
2011-01-25T00:00:00,Completed,2011-01-27T00:00:00,11-00120818,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,9400 S UNION AVE,60620,1173293.40753178,1842528.26532103,21,22,73,41.7233165924976,-87.64083571441375,"{'latitude': '41.7233165924976', 'longitude': '-87.64083571441375', 'needs_recoding': False}"
2011-01-25T00:00:00,Completed,2011-01-27T00:00:00,11-00123932,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,11431 S WESTERN AVE,60643,1162443.37758015,1828698.19976567,19,22,75,41.68559715766489,-87.68096238625198,"{'latitude': '41.68559715766489', 'longitude': '-87.68096238625198', 'needs_recoding': False}"
2011-01-25T00:00:00,Completed,2011-01-28T00:00:00,11-00116584,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,8407 S KINGSTON AVE,60617,1194630.2674267,1849724.15872405,7,4,46,41.742565176861135,-87.5624456215062,"{'latitude': '41.742565176861135', 'longitude': '-87.5624456215062', 'needs_recoding': False}"
2011-01-25T00:00:00,Completed,2011-01-28T00:00:00,11-00117105,Tree Debris,,Dispatch Clam,*Complete the Service Request,7820 S ESCANABA AVE,60649,1196881.64057169,1853599.76051614,7,4,43,41.753144478197505,-87.55406813512974,"{'latitude': '41.753144478197505', 'longitude': '-87.55406813512974', 'needs_recoding': False}"
2011-01-25T00:00:00,Completed,2011-01-28T00:00:00,11-00122779,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,13200 S ST LAWRENCE AVE,60827,1182585.8005309,1817872.31002495,9,5,54,41.655447120367725,-87.60755959700661,"{'latitude': '41.655447120367725', 'longitude': '-87.60755959700661', 'needs_recoding': False}"
2011-01-25T00:00:00,Completed,2011-01-28T00:00:00,11-00122816,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,328 W 107TH ST,60628,1175946.05840823,1833970.58691117,34,5,49,41.69977415620788,-87.63137485034741,"{'latitude': '41.69977415620788', 'longitude': '-87.63137485034741', 'needs_recoding': False}"
2012-01-25T00:00:00,Completed,2012-01-25T00:00:00,12-00108504,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,2216 S KEDVALE AVE,60623,1149177.80132372,1888877.6708995,22,10,29,41.85100503695347,-87.72797476711804,"{'latitude': '41.85100503695347', 'longitude': '-87.72797476711804', 'needs_recoding': False}"
2012-01-25T00:00:00,Completed,2012-01-26T00:00:00,12-00107466,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,2630 N SHEFFIELD AVE,60614,1169172.52437943,1917653.66430567,32,19,7,41.92955808005477,-87.65375347076741,"{'latitude': '41.92955808005477', 'longitude': '-87.65375347076741', 'needs_recoding': False}"
2012-01-25T00:00:00,Completed,2012-01-26T00:00:00,12-00107523,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,11412 S HARVARD AVE,60628,1175995.06126794,1829248.81542063,34,5,49,41.68681581588898,-87.63133632649962,"{'latitude': '41.68681581588898', 'longitude': '-87.63133632649962', 'needs_recoding': False}"
2012-01-25T00:00:00,Completed,2012-01-26T00:00:00,12-00107663,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,1139 W ARGYLE ST,60640,1167744.28148352,1933569.12462246,48,20,3,41.97326169996682,-87.65854135122815,"{'latitude': '41.97326169996682', 'longitude': '-87.65854135122815', 'needs_recoding': False}"
2012-01-25T00:00:00,Completed,2012-01-26T00:00:00,12-00107900,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,11318 S HARVARD AVE,60628,1175974.20990839,1829870.52459104,34,5,49,41.688522346413414,-87.63139411454826,"{'latitude': '41.688522346413414', 'longitude': '-87.63139411454826', 'needs_recoding': False}"
2012-01-25T00:00:00,Completed,2012-01-26T00:00:00,12-00108636,Tree Debris,,Dispatch Clam,*Complete the Service Request,6235 S MCVICKER AVE,60638,1137146.95900081,1862566.42052684,23,8,64,41.779026865370206,-87.77276116027917,"{'latitude': '41.779026865370206', 'longitude': '-87.77276116027917', 'needs_recoding': False}"
2012-01-25T00:00:00,Completed,2012-01-26T00:00:00,12-00109621,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,1946 W 117TH ST,60643,1165450.4451896,1827322.4280935,34,22,75,41.681758783380964,-87.66999291028988,"{'latitude': '41.681758783380964', 'longitude': '-87.66999291028988', 'needs_recoding': False}"
2012-01-25T00:00:00,Completed,2012-01-26T00:00:00,12-00110041,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,2908 W DEVON AVE,60659,1155755.54060505,1942315.27698095,50,24,2,41.99751223230755,-87.70238980906959,"{'latitude': '41.99751223230755', 'longitude': '-87.70238980906959', 'needs_recoding': False}"
2012-01-25T00:00:00,Completed,2012-01-27T00:00:00,12-00107643,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,2037 W HUTCHINSON ST,60618,1161942.99000431,1928217.04996739,47,19,5,41.95869877122564,-87.68002404397346,"{'latitude': '41.95869877122564', 'longitude': '-87.68002404397346', 'needs_recoding': False}"
2012-01-25T00:00:00,Completed,2012-01-27T00:00:00,12-00108433,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,6827 S PARNELL AVE,60621,1173748.03377441,1859637.04231173,6,7,68,41.7702552148687,-87.63866452919595,"{'latitude': '41.7702552148687', 'longitude': '-87.63866452919595', 'needs_recoding': False}"
2012-01-25T00:00:00,Completed,2012-01-27T00:00:00,12-00108887,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,4156 N KEDVALE AVE,60641,1148102.88357076,1927303.80790856,39,17,16,41.95647103165108,-87.7309296018853,"{'latitude': '41.95647103165108', 'longitude': '-87.7309296018853', 'needs_recoding': False}"
2012-01-25T00:00:00,Completed,2012-01-31T00:00:00,12-00111302,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,5758 S RACINE AVE,60636,1169303.43307569,1866599.65496751,16,7,67,41.789458822019725,-87.65475519188189,"{'latitude': '41.789458822019725', 'longitude': '-87.65475519188189', 'needs_recoding': False}"
2012-01-25T00:00:00,Completed,2012-02-02T00:00:00,12-00109397,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,627 W 61ST PL,60621,1173145.45351714,1864115.6739157,16,7,68,41.78255842792026,-87.64074111769139,"{'latitude': '41.78255842792026', 'longitude': '-87.64074111769139', 'needs_recoding': False}"
2012-01-25T00:00:00,Completed,2012-02-07T00:00:00,12-00111454,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,5757 S MAY ST,60621,1169635.10401124,1866615.54867295,16,7,68,41.78949524619343,-87.65353859916203,"{'latitude': '41.78949524619343', 'longitude': '-87.65353859916203', 'needs_recoding': False}"
2013-01-25T00:00:00,Completed,2013-01-28T00:00:00,13-00095968,Tree Debris,,Dispatch Clam,Owner Responsibility,34 N LATROBE AVE,60644,1141384.93989756,1899765.29258919,28,15,25,41.88102931088667,-87.75630801417816,"{'latitude': '41.88102931088667', 'longitude': '-87.75630801417816', 'needs_recoding': False}"
2013-01-25T00:00:00,Completed,2013-01-28T00:00:00,13-00095976,Tree Debris,,Dispatch Clam,Owner Responsibility,38 N LATROBE AVE,60644,1141383.93989756,1899794.99258919,28,15,25,41.88111082987646,-87.7563109529167,"{'latitude': '41.88111082987646', 'longitude': '-87.7563109529167', 'needs_recoding': False}"
2013-01-25T00:00:00,Completed,2013-01-28T00:00:00,13-00096884,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,2453 W TAYLOR ST,60612,1160177.95210418,1895634.0323861,28,11,28,41.8693252829103,-87.6874151508479,"{'latitude': '41.8693252829103', 'longitude': '-87.6874151508479', 'needs_recoding': False}"
2013-01-25T00:00:00,Completed,2013-01-28T00:00:00,13-00096891,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,2434 W POLK ST,60612,1160286.29360426,1896300.65007655,2,11,28,41.871152307843445,-87.68699897293007,"{'latitude': '41.871152307843445', 'longitude': '-87.68699897293007', 'needs_recoding': False}"
2013-01-25T00:00:00,Completed,2013-01-28T00:00:00,13-00097329,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,6442 S LA CROSSE AVE,60638,1145156.4663256,1861444.71662379,13,8,64,41.7758016877215,-87.74342525911871,"{'latitude': '41.7758016877215', 'longitude': '-87.74342525911871', 'needs_recoding': False}"
2013-01-25T00:00:00,Completed,2013-01-28T00:00:00,13-00097478,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,8546 S SEELEY AVE,60620,1164177.82559392,1847994.77400844,18,6,71,41.73851391395696,-87.67407206675524,"{'latitude': '41.73851391395696', 'longitude': '-87.67407206675524', 'needs_recoding': False}"
2013-01-25T00:00:00,Completed,2013-01-29T00:00:00,13-00096828,Tree Debris,Parkway,Dispatch Clam,,1848 W BARRY AVE,60657,1163399.76621601,1920609.48541753,32,19,5,41.93779262093479,-87.67488323687319,"{'latitude': '41.93779262093479', 'longitude': '-87.67488323687319', 'needs_recoding': False}"
2013-01-25T00:00:00,Completed,2013-01-30T00:00:00,13-00098507,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,6526 N FRANCISCO AVE,60645,1155815.00658712,1943157.21038804,50,24,2,41.9998213304669,-87.70214822480807,"{'latitude': '41.9998213304669', 'longitude': '-87.70214822480807', 'needs_recoding': False}"
2011-01-26T00:00:00,Completed - Dup,2011-01-28T00:00:00,11-00128589,Tree Debris,Parkway,,,13200 S ST LAWRENCE AVE,60827,1182585.8005309,1817872.31002495,9,5,54,41.655447120367725,-87.60755959700661,"{'latitude': '41.655447120367725', 'longitude': '-87.60755959700661', 'needs_recoding': False}"
2011-01-26T00:00:00,Completed - Dup,2011-02-15T00:00:00,11-00127752,Tree Debris,Alley,,,7336 S GREEN ST,60621,1171906.82522811,1856206.47630105,17,7,68,41.76088193164304,-87.64551418412383,"{'latitude': '41.76088193164304', 'longitude': '-87.64551418412383', 'needs_recoding': False}"
2011-01-26T00:00:00,Completed,2011-01-26T00:00:00,11-00124395,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,7301 S ABERDEEN ST,60621,1170246.02916804,1856394.95957969,17,7,68,41.76143543302597,-87.65159561327137,"{'latitude': '41.76143543302597', 'longitude': '-87.65159561327137', 'needs_recoding': False}"
2011-01-26T00:00:00,Completed,2011-01-26T00:00:00,11-00124399,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,6805 S PEORIA ST,60621,1171480.58097666,1859717.44170429,17,7,68,41.77052579574985,-87.6469737101378,"{'latitude': '41.77052579574985', 'longitude': '-87.6469737101378', 'needs_recoding': False}"
2011-01-26T00:00:00,Completed,2011-01-26T00:00:00,11-00124915,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,7339 S CALIFORNIA AVE,60629,1158977.11137766,1855864.88882597,18,8,66,41.76021848931535,-87.69291186638623,"{'latitude': '41.76021848931535', 'longitude': '-87.69291186638623', 'needs_recoding': False}"
2011-01-26T00:00:00,Completed,2011-01-27T00:00:00,11-00127717,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,10900 S HALSTED ST,60628,1172920.98101132,1832570.04862183,34,22,75,41.69599798959705,-87.64249252273581,"{'latitude': '41.69599798959705', 'longitude': '-87.64249252273581', 'needs_recoding': False}"
2011-01-26T00:00:00,Completed,2011-01-27T00:00:00,11-00128126,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,11214 S ALBANY AVE,60655,1157692.7231727,1830088.25621328,19,22,74,41.689509140174096,-87.69831611163812,"{'latitude': '41.689509140174096', 'longitude': '-87.69831611163812', 'needs_recoding': False}"
2011-01-26T00:00:00,Completed,2011-01-28T00:00:00,11-00124672,Tree Debris,,Dispatch Clam,*Complete the Service Request,8929 S BUFFALO AVE,60617,1199594.82248684,1846385.29211901,10,4,46,41.733279601503796,-87.54436800146885,"{'latitude': '41.733279601503796', 'longitude': '-87.54436800146885', 'needs_recoding': False}"
2011-01-26T00:00:00,Completed,2011-01-28T00:00:00,11-00124673,Tree Debris,,Dispatch Clam,*Complete the Service Request,8331 S BUFFALO AVE,60617,1199588.87877577,1850358.21066613,10,4,46,41.744181728968975,-87.54425632544695,"{'latitude': '41.744181728968975', 'longitude': '-87.54425632544695', 'needs_recoding': False}"
2011-01-26T00:00:00,Completed,2011-01-28T00:00:00,11-00126085,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,2663 E 92ND ST,60617,1195642.29321078,1844481.47781328,7,4,48,41.72815388223441,-87.55891046766595,"{'latitude': '41.72815388223441', 'longitude': '-87.55891046766595', 'needs_recoding': False}"
2011-01-26T00:00:00,Completed,2011-02-01T00:00:00,11-00128564,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,8807 S BEVERLY AVE,60620,1165127.7479705,1846076.07867276,21,22,71,41.73322870276889,-87.67064587247457,"{'latitude': '41.73322870276889', 'longitude': '-87.67064587247457', 'needs_recoding': False}"
2011-01-26T00:00:00,Completed,2011-02-15T00:00:00,11-00127409,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,7336 S GREEN ST,60621,1171906.82522811,1856206.47630105,17,7,68,41.76088193164304,-87.64551418412383,"{'latitude': '41.76088193164304', 'longitude': '-87.64551418412383', 'needs_recoding': False}"
2012-01-26T00:00:00,Completed,2012-01-26T00:00:00,12-00116200,Tree Debris,,Dispatch Clam,*Complete the Service Request,1328 W 112TH ST,60643,1169474.80097675,1830498.63911249,34,22,75,41.690388863109035,-87.65516996504341,"{'latitude': '41.690388863109035', 'longitude': '-87.65516996504341', 'needs_recoding': False}"
2012-01-26T00:00:00,Completed,2012-01-27T00:00:00,12-00113727,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,619 W 120TH ST,60628,1174268.39091394,1825307.54837516,34,5,53,41.676038792160796,-87.63777386436004,"{'latitude': '41.676038792160796', 'longitude': '-87.63777386436004', 'needs_recoding': False}"
2012-01-26T00:00:00,Completed,2012-01-27T00:00:00,12-00114783,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,10748 S INDIANA AVE,60628,1179485.34262183,1833738.59517345,9,5,49,41.69905764859398,-87.61842260522697,"{'latitude': '41.69905764859398', 'longitude': '-87.61842260522697', 'needs_recoding': False}"
2012-01-26T00:00:00,Completed,2012-01-27T00:00:00,12-00115756,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,6515 N TROY ST,60645,1154158.92748481,1943029.77559646,50,24,2,41.99950498111734,-87.70824398548261,"{'latitude': '41.99950498111734', 'longitude': '-87.70824398548261', 'needs_recoding': False}"
2012-01-26T00:00:00,Completed,2012-01-27T00:00:00,12-00115793,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,2631 W 84TH ST,60652,1160199.610975,1848849.6113308,18,8,70,41.740942426840526,-87.6886240091643,"{'latitude': '41.740942426840526', 'longitude': '-87.6886240091643', 'needs_recoding': False}"
2012-01-26T00:00:00,Completed,2012-01-27T00:00:00,12-00115834,Tree Debris,Vacant Lot,Dispatch Clam,Owner Responsibility,4616 W ADAMS ST,60644,1145592.84691983,1898724.36989436,28,11,25,41.8780942194484,-87.74088306011916,"{'latitude': '41.8780942194484', 'longitude': '-87.74088306011916', 'needs_recoding': False}"
2012-01-26T00:00:00,Completed,2012-01-27T00:00:00,12-00115910,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,4754 W MONROE ST,60644,1144708.75250868,1899144.03023418,28,11,25,41.879262519060354,-87.74411870636281,"{'latitude': '41.879262519060354', 'longitude': '-87.74411870636281', 'needs_recoding': False}"
2012-01-26T00:00:00,Completed,2012-01-27T00:00:00,12-00115967,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,4600 W MAYPOLE AVE,60644,1145756.556177,1901064.36647771,28,11,26,41.88451234345839,-87.74022257240519,"{'latitude': '41.88451234345839', 'longitude': '-87.74022257240519', 'needs_recoding': False}"
2012-01-26T00:00:00,Completed,2012-01-27T00:00:00,12-00116044,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,4734 W WASHINGTON BLVD,60644,1144810.70378076,1900082.33878497,28,11,25,41.88183542905358,-87.7437206841096,"{'latitude': '41.88183542905358', 'longitude': '-87.7437206841096', 'needs_recoding': False}"
2012-01-26T00:00:00,Completed,2012-01-27T00:00:00,12-00116174,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,4700 W MAYPOLE AVE,60644,1145009.64858028,1901048.10906881,28,11,25,41.88448186406106,-87.74296575833974,"{'latitude': '41.88448186406106', 'longitude': '-87.74296575833974', 'needs_recoding': False}"
2012-01-26T00:00:00,Completed,2012-01-27T00:00:00,12-00116750,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,4843 W SUPERIOR ST,60644,1143931.22191152,1904525.66161275,28,15,25,41.89404496666492,-87.74683864697485,"{'latitude': '41.89404496666492', 'longitude': '-87.74683864697485', 'needs_recoding': False}"
2012-01-26T00:00:00,Completed,2012-01-27T00:00:00,12-00116792,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,4913 W HURON ST,60644,1143477.166327,1904191.75909632,37,15,25,41.89313720425523,-87.74851462672622,"{'latitude': '41.89313720425523', 'longitude': '-87.74851462672622', 'needs_recoding': False}"
2012-01-26T00:00:00,Completed,2012-01-27T00:00:00,12-00116939,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,434 N LEAMINGTON AVE,60644,1141957.88001973,1902432.76972341,28,15,25,41.88833860658468,-87.75413807904255,"{'latitude': '41.88833860658468', 'longitude': '-87.75413807904255', 'needs_recoding': False}"
2012-01-26T00:00:00,Completed,2012-01-27T00:00:00,12-00117157,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,544 N LARAMIE AVE,60644,1141600.72526916,1903164.25979482,28,15,25,41.890352511993655,-87.75543160314939,"{'latitude': '41.890352511993655', 'longitude': '-87.75543160314939', 'needs_recoding': False}"
2012-01-26T00:00:00,Completed,2012-01-30T00:00:00,12-00112237,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,10144 S MALTA ST,60643,1168616.98833412,1837500.54102214,21,22,72,41.70962170022873,-87.65810948919271,"{'latitude': '41.70962170022873', 'longitude': '-87.65810948919271', 'needs_recoding': False}"
2012-01-26T00:00:00,Completed,2012-01-30T00:00:00,12-00113783,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,10917 S BELL AVE,60643,1163706.09351106,1832220.66420553,19,22,75,41.69523708720472,-87.67624147574254,"{'latitude': '41.69523708720472', 'longitude': '-87.67624147574254', 'needs_recoding': False}"
2012-01-26T00:00:00,Completed,2012-01-30T00:00:00,12-00116645,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,7915 S WOODLAWN AVE,60619,1185589.01681037,1852686.36991736,8,4,45,41.75091126749987,-87.59547932602035,"{'latitude': '41.75091126749987', 'longitude': '-87.59547932602035', 'needs_recoding': False}"
2013-01-26T00:00:00,Completed,2013-01-28T00:00:00,13-00099615,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,8233 S BURLEY AVE,60617,1199248.40001931,1850780.86127335,7,4,46,41.74535007292433,-87.54548966631491,"{'latitude': '41.74535007292433', 'longitude': '-87.54548966631491', 'needs_recoding': False}"
2011-01-27T00:00:00,Completed,2011-01-27T00:00:00,11-00134874,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,6119 S EBERHART AVE,60637,1180640.14291491,1864548.61808805,20,3,42,41.78357752713283,-87.61325031930292,"{'latitude': '41.78357752713283', 'longitude': '-87.61325031930292', 'needs_recoding': False}"
2011-01-27T00:00:00,Completed,2011-01-27T00:00:00,11-00135526,Tree Debris,,Dispatch Clam,*Complete the Service Request,2315 W 110TH ST,60643,1162956.00320415,1831766.80108795,19,22,75,41.694007277267225,-87.67900043815285,"{'latitude': '41.694007277267225', 'longitude': '-87.67900043815285', 'needs_recoding': False}"
2011-01-27T00:00:00,Completed,2011-01-27T00:00:00,11-00135536,Tree Debris,,Dispatch Clam,*Complete the Service Request,10935 S HALSTED ST,60628,1172928.18101132,1832335.54862183,34,22,49,41.69535432693168,-87.64247304761285,"{'latitude': '41.69535432693168', 'longitude': '-87.64247304761285', 'needs_recoding': False}"
2011-01-27T00:00:00,Completed,2011-02-15T00:00:00,11-00132511,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,5116 N LOWELL AVE,60630,1146455.18740224,1933647.60252632,39,17,14,41.97391050991085,-87.73682466092582,"{'latitude': '41.97391050991085', 'longitude': '-87.73682466092582', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-01-27T00:00:00,12-00122038,Tree Debris,,Dispatch Clam,*Complete the Service Request,2015 W HUTCHINSON ST,60618,1162126.49000431,1928221.94996739,47,19,5,41.95870837619026,-87.67934928947838,"{'latitude': '41.95870837619026', 'longitude': '-87.67934928947838', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-01-27T00:00:00,12-00122227,Tree Debris,,Dispatch Clam,*Complete the Service Request,4641 W FULTON ST,60644,1145407.85506987,1901385.81768095,28,11,25,41.8854010493153,-87.74149492262161,"{'latitude': '41.8854010493153', 'longitude': '-87.74149492262161', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-01-27T00:00:00,12-00122233,Tree Debris,,Dispatch Clam,*Complete the Service Request,4931 W HURON ST,60644,1143355.866327,1904189.55909632,37,15,25,41.893133435085176,-87.74896017700503,"{'latitude': '41.893133435085176', 'longitude': '-87.74896017700503', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-01-27T00:00:00,12-00122246,Tree Debris,,Dispatch Clam,*Complete the Service Request,5042 W ERIE ST,60644,1142626.87368732,1903850.28757906,28,15,25,41.892216027192205,-87.7516459767954,"{'latitude': '41.892216027192205', 'longitude': '-87.7516459767954', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-01-27T00:00:00,12-00122250,Tree Debris,,Dispatch Clam,*Complete the Service Request,1701 S UNION AVE,60616,1171801.299976,1892013.22002709,25,12,31,41.859141575072165,-87.64484960042068,"{'latitude': '41.859141575072165', 'longitude': '-87.64484960042068', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-01-27T00:00:00,12-00122255,Tree Debris,,Dispatch Clam,*Complete the Service Request,4559 W WASHINGTON BLVD,60624,1146023.24561375,1900108.8179112,28,11,26,41.88188514472205,-87.7392675327439,"{'latitude': '41.88188514472205', 'longitude': '-87.7392675327439', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-01-27T00:00:00,12-00122264,Tree Debris,,Dispatch Clam,*Complete the Service Request,4530 W MADISON ST,60624,1146070.67988903,1899629.52989104,28,11,26,41.88056902096918,-87.73910553890441,"{'latitude': '41.88056902096918', 'longitude': '-87.73910553890441', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-01-27T00:00:00,12-00122267,Tree Debris,,Dispatch Clam,*Complete the Service Request,4500 W MADISON ST,60624,1146391.41370869,1899636.7442841,28,11,26,41.880582718148744,-87.7379276377367,"{'latitude': '41.880582718148744', 'longitude': '-87.7379276377367', 'needs_recoding': False}"
