Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What Type of Surface is the Graffiti on?,Where is the Graffiti located?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location
2011-01-03T00:00:00,Completed - Dup,2012-04-11T00:00:00,11-00011243,Graffiti Removal,Brick - Unpainted,Front,934 W CUYLER AVE,60613,1169491.07999412,1927092.28998999,46,23,3,34,41.95555866227658,-87.6525253779797,"{'latitude': '41.95555866227658', 'longitude': '-87.6525253779797', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed - Dup,2011-06-14T00:00:00,11-00005378,Graffiti Removal,Glass,Front,1972 W WINONA ST,60640,1162266.67890666,1934054.90999126,47,20,4,,41.974811937777886,-87.6792107426373,"{'latitude': '41.974811937777886', 'longitude': '-87.6792107426373', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005103,Graffiti Removal,Brick - Unpainted,Side,11159 S EWING AVE,60617,1202212.55589509,1831576.88671338,10,4,52,,41.691934441378095,-87.53513444734114,"{'latitude': '41.691934441378095', 'longitude': '-87.53513444734114', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005116,Graffiti Removal,Metal,Fence,10323 S EWING AVE,60617,1202159.31437294,1837120.93912968,10,4,52,,41.70750219597199,-87.5351369243181,"{'latitude': '41.70750219597199', 'longitude': '-87.5351369243181', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005209,Graffiti Removal,Other / Unknown Surface,Front,3400 W CULLOM AVE,60618,1152948.99607543,1928374.65092665,33,17,16,60,41.95942295429226,-87.71315101837521,"{'latitude': '41.95942295429226', 'longitude': '-87.71315101837521', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005214,Graffiti Removal,Other / Unknown Surface,Front,4300 N KIMBALL AVE,60618,1152948.99607543,1928374.65092665,33,17,16,60,41.959357224080264,-87.71323397320387,"{'latitude': '41.959357224080264', 'longitude': '-87.71323397320387', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005220,Graffiti Removal,Other / Unknown Surface,Front,1341 W COLUMBIA AVE,60626,1166041.2221811,1944931.55552754,40,24,1,54,42.00435848560723,-87.66528183662811,"{'latitude': '42.00435848560723', 'longitude': '-87.66528183662811', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005224,Graffiti Removal,Other / Unknown Surface,Front,1528 W CULLOM AVE,60613,1165178.25059765,1928636.70072339,47,19,6,31,41.959880438947735,-87.66896108347467,"{'latitude': '41.959880438947735', 'longitude': '-87.66896108347467', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005238,Graffiti Removal,Other / Unknown Surface,Front,4453 N MILWAUKEE AVE,60630,1141412.20840812,1929195.71520931,45,16,15,,41.962033926175394,-87.75551810082875,"{'latitude': '41.962033926175394', 'longitude': '-87.75551810082875', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005246,Graffiti Removal,Other / Unknown Surface,Front,5940 N WINTHROP AVE,60660,1167784.01671016,1939711.87776739,48,24,77,26,41.99022110645002,-87.65836809055702,"{'latitude': '41.99022110645002', 'longitude': '-87.65836809055702', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005257,Graffiti Removal,Other / Unknown Surface,Front,5940 N WINTHROP AVE,60660,1167784.01671016,1939711.87776739,48,24,77,26,41.99022110645002,-87.65836809055702,"{'latitude': '41.99022110645002', 'longitude': '-87.65836809055702', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005265,Graffiti Removal,Other / Unknown Surface,Front,1340 W COLUMBIA AVE,60626,1166047.0221811,1944931.75552754,49,24,1,54,42.00457790921869,-87.66529092203875,"{'latitude': '42.00457790921869', 'longitude': '-87.66529092203875', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005270,Graffiti Removal,Other / Unknown Surface,Front,5225 W LAWRENCE AVE,60630,1140684.1200065,1931417.06000462,45,16,15,,41.96778399065493,-87.75862686831329,"{'latitude': '41.96778399065493', 'longitude': '-87.75862686831329', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005363,Graffiti Removal,Other / Unknown Surface,Front,3500 N MILWAUKEE AVE,60641,1147800.19640071,1922814.97157579,30,17,16,,41.94410308682165,-87.73229897812173,"{'latitude': '41.94410308682165', 'longitude': '-87.73229897812173', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005381,Graffiti Removal,Other / Unknown Surface,Front,3274 N CALIFORNIA AVE,60618,1157132.90340614,1921835.06001742,33,17,21,,41.94156753090153,-87.69803645259665,"{'latitude': '41.94156753090153', 'longitude': '-87.69803645259665', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005385,Graffiti Removal,Other / Unknown Surface,Front,2107 S THROOP ST,60608,1168026.59857807,1890133.61831044,25,12,31,,41.85402368450608,-87.65861190096282,"{'latitude': '41.85402368450608', 'longitude': '-87.65861190096282', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005390,Graffiti Removal,Other / Unknown Surface,Front,3272 N CALIFORNIA AVE,60618,1157133.40340614,1921817.76001742,33,17,21,,41.94151090656863,-87.69803491227536,"{'latitude': '41.94151090656863', 'longitude': '-87.69803491227536', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005403,Graffiti Removal,Other / Unknown Surface,Front,2111 N KIMBALL AVE,60647,1153364.54986911,1913872.64008506,26,14,22,,41.919507002958866,-87.71179666520675,"{'latitude': '41.919507002958866', 'longitude': '-87.71179666520675', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005418,Graffiti Removal,Other / Unknown Surface,Pole,3936 N CENTRAL AVE,60634,1138309.38822457,1925723.90297629,38,16,15,,41.95246379235775,-87.76712471815816,"{'latitude': '41.95246379235775', 'longitude': '-87.76712471815816', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005422,Graffiti Removal,Other / Unknown Surface,Front,3636 W ARMITAGE AVE,60647,1151694.95997118,1913042.40112324,26,25,22,,41.91737393621765,-87.71829376545736,"{'latitude': '41.91737393621765', 'longitude': '-87.71829376545736', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005424,Graffiti Removal,Other / Unknown Surface,Garage,3825 N CENTRAL AVE,60634,1138331.97281439,1924990.95446893,38,16,15,,41.95032746470037,-87.76675993425694,"{'latitude': '41.95032746470037', 'longitude': '-87.76675993425694', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005432,Graffiti Removal,Other / Unknown Surface,Front,2037 W ARMITAGE AVE,60647,1162458.97349626,1913294.15199459,32,14,22,33,41.917619060917744,-87.67907771563112,"{'latitude': '41.917619060917744', 'longitude': '-87.67907771563112', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005440,Graffiti Removal,Other / Unknown Surface,Front,2335 W CHICAGO AVE,60622,1160691.79778656,1905275.00962276,1,13,24,29,41.89565039484866,-87.68580580673347,"{'latitude': '41.89565039484866', 'longitude': '-87.68580580673347', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005443,Graffiti Removal,Other / Unknown Surface,Front,2835 W ARMITAGE AVE,60647,1157002.00990777,1913157.74340735,35,14,22,,41.91736730008896,-87.69857918382652,"{'latitude': '41.91736730008896', 'longitude': '-87.69857918382652', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005445,Graffiti Removal,Other / Unknown Surface,Front,1700 W DIVISION ST,60622,1164709.7999759,1908049.02021125,1,14,24,33,41.90340737417533,-87.67046561351754,"{'latitude': '41.90340737417533', 'longitude': '-87.67046561351754', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005451,Graffiti Removal,Other / Unknown Surface,Front,1747 N SAWYER AVE,60647,1154308.26396798,1911614.82437518,26,14,23,,41.9132428662948,-87.7083900595438,"{'latitude': '41.9132428662948', 'longitude': '-87.7083900595438', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005452,Graffiti Removal,Other / Unknown Surface,Pole,2577 W ARMITAGE AVE,60647,1158810.01011437,1913192.33778967,1,14,22,,41.91742276227435,-87.69221180721557,"{'latitude': '41.91742276227435', 'longitude': '-87.69221180721557', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005453,Graffiti Removal,Other / Unknown Surface,Front,4040 N CICERO AVE,60641,1143644.24057945,1926605.70028576,45,16,15,28,41.95467940556598,-87.74748531651699,"{'latitude': '41.95467940556598', 'longitude': '-87.74748531651699', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005463,Graffiti Removal,Other / Unknown Surface,Front,1115 W ARMITAGE AVE,60614,1168531.65987645,1913460.01340807,32,18,7,,41.91795691685149,-87.656059009728,"{'latitude': '41.91795691685149', 'longitude': '-87.656059009728', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005471,Graffiti Removal,Other / Unknown Surface,Traffic Control Box,754 W BELDEN AVE,60614,1170781.32010591,1915510.74750474,43,18,7,35,41.92374248366017,-87.6484821959944,"{'latitude': '41.92374248366017', 'longitude': '-87.6484821959944', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005473,Graffiti Removal,Other / Unknown Surface,Rear,5138 W DEMING PL,60639,1141701.69192751,1916480.79846887,31,25,19,,41.92699255183943,-87.75536320766405,"{'latitude': '41.92699255183943', 'longitude': '-87.75536320766405', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005476,Graffiti Removal,Metal,Mail Box,752 W BELDEN AVE,60614,1170790.82010591,1915511.04750474,43,18,7,35,41.923743565681505,-87.64840473695463,"{'latitude': '41.923743565681505', 'longitude': '-87.64840473695463', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005486,Graffiti Removal,Other / Unknown Surface,Front,4748 W BELMONT AVE,60641,1144066.84000525,1920850.3910724,30,17,15,,41.93895023439062,-87.74584315132438,"{'latitude': '41.93895023439062', 'longitude': '-87.74584315132438', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005487,Graffiti Removal,Other / Unknown Surface,Traffic Control Box,750 W BELDEN AVE,60614,1170800.42010591,1915511.34750474,43,18,7,35,41.92374474493142,-87.64832666462932,"{'latitude': '41.92374474493142', 'longitude': '-87.64832666462932', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005492,Graffiti Removal,Other / Unknown Surface,Front,736 W BELDEN AVE,60614,1170867.52010591,1915513.34750474,43,18,7,35,41.92375299483631,-87.64778015600314,"{'latitude': '41.92375299483631', 'longitude': '-87.64778015600314', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005497,Graffiti Removal,Other / Unknown Surface,Front,4750 W BELMONT AVE,60641,1144056.74000525,1920850.1910724,30,17,15,,41.938949027448885,-87.74592393695131,"{'latitude': '41.938949027448885', 'longitude': '-87.74592393695131', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005502,Graffiti Removal,Other / Unknown Surface,Traffic Control Box,719 N STATE ST,60654,1176237.20311884,1905263.31929224,42,18,8,,41.89556881980084,-87.62802445289249,"{'latitude': '41.89556881980084', 'longitude': '-87.62802445289249', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005537,Graffiti Removal,Other / Unknown Surface,Front,8446 S GREEN BAY AVE,60617,1200267.84620844,1849611.7499132,10,4,46,,41.74157126676471,-87.54192803556599,"{'latitude': '41.74157126676471', 'longitude': '-87.54192803556599', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00006082,Graffiti Removal,Other / Unknown Surface,Front,3343 W 59TH ST,60629,1155005.24997114,1865298.72857452,16,8,66,59,41.78607305106722,-87.70749577561135,"{'latitude': '41.78607305106722', 'longitude': '-87.70749577561135', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00006115,Graffiti Removal,Other / Unknown Surface,Garage,5703 S MOZART ST,60629,1158349.78961192,1866702.9666325,16,8,63,,41.78988247490583,-87.69476720006013,"{'latitude': '41.78988247490583', 'longitude': '-87.69476720006013', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00006234,Graffiti Removal,Other / Unknown Surface,Front,5413 W DIVERSEY AVE,60639,1139744.27918106,1918085.1363965,30,25,19,,41.93122073648321,-87.76186693604416,"{'latitude': '41.93122073648321', 'longitude': '-87.76186693604416', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00006767,Graffiti Removal,Other / Unknown Surface,Front,5411 W DIVERSEY AVE,60639,1139767.27918106,1918085.6363965,30,25,19,,41.931221546592226,-87.76178813735682,"{'latitude': '41.931221546592226', 'longitude': '-87.76178813735682', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00006789,Graffiti Removal,Other / Unknown Surface,Front,5409 W DIVERSEY AVE,60639,1139790.27918106,1918086.0363965,30,25,19,,41.931222356647154,-87.76170933866806,"{'latitude': '41.931222356647154', 'longitude': '-87.76170933866806', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00006802,Graffiti Removal,Other / Unknown Surface,Front,5412 W DIVERSEY AVE,60639,1139755.77918106,1918085.4363965,31,25,19,,41.93144024891352,-87.76187098348686,"{'latitude': '41.93144024891352', 'longitude': '-87.76187098348686', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00006840,Graffiti Removal,Other / Unknown Surface,Front,5412 W PARKER AVE,60639,1139824.01989171,1917755.24969795,30,25,19,,41.93052981163378,-87.76188359086399,"{'latitude': '41.93052981163378', 'longitude': '-87.76188359086399', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00006851,Graffiti Removal,Other / Unknown Surface,Front,4457 W FULLERTON AVE,60639,1146190.31001563,1915583.54151173,31,25,20,,41.924228198420515,-87.73885511384526,"{'latitude': '41.924228198420515', 'longitude': '-87.73885511384526', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00006872,Graffiti Removal,Other / Unknown Surface,Front,45 W FULLERTON DR,60614,1175362.8518669,1916466.7619222,43,18,7,,41.9260404634042,-87.63110365916805,"{'latitude': '41.9260404634042', 'longitude': '-87.63110365916805', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00006895,Graffiti Removal,Other / Unknown Surface,Front,4501 W FULLERTON AVE,60639,1145978.92480588,1915578.15127766,31,25,20,,41.92422475620725,-87.73911324782416,"{'latitude': '41.92422475620725', 'longitude': '-87.73911324782416', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00006907,Graffiti Removal,Other / Unknown Surface,Front,4928 W ALTGELD ST,60639,1143116.51830096,1916185.3781757,31,25,19,,41.926158176865215,-87.75003472690453,"{'latitude': '41.926158176865215', 'longitude': '-87.75003472690453', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00009747,Graffiti Removal,Metal,Front,10557 S HOXIE AVE,60617,1195201.2693833,1835509.86398906,10,4,51,,41.70292631565928,-87.56066573500551,"{'latitude': '41.70292631565928', 'longitude': '-87.56066573500551', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00004981,Graffiti Removal,Aluminum Siding,Garage,5319 S CALIFORNIA AVE,60632,1158610.59511039,1869261.68917669,14,9,63,,41.79674073672574,-87.69373660857235,"{'latitude': '41.79674073672574', 'longitude': '-87.69373660857235', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005005,Graffiti Removal,Brick - Painted,Alley,2904 W 25TH PL,60623,1157409.01757891,1886945.22406911,12,10,30,,41.8456468237546,-87.69799521761784,"{'latitude': '41.8456468237546', 'longitude': '-87.69799521761784', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005056,Graffiti Removal,Aluminum Siding,Garage,10500 S AVENUE J,60617,1202499.99999169,1835946.49823219,10,4,52,,41.70446914441031,-87.5342262928615,"{'latitude': '41.70446914441031', 'longitude': '-87.5342262928615', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005107,Graffiti Removal,Brick - Unpainted,Front,11200 S AVENUE N,60617,1201225.84701891,1831304.76161698,10,4,52,,41.69176481928142,-87.53904861547296,"{'latitude': '41.69176481928142', 'longitude': '-87.53904861547296', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005108,Graffiti Removal,Brick - Unpainted,Front,9701 S COMMERCIAL AVE,60617,1197823.3418284,1841200.8289142,10,4,51,,41.71902630504315,-87.55088273393075,"{'latitude': '41.71902630504315', 'longitude': '-87.55088273393075', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005131,Graffiti Removal,Brick - Painted,Side,1311 W NORTH SHORE AVE,60626,1166225.78312967,1944576.8913874,40,24,1,54,42.00338702256223,-87.66407184147111,"{'latitude': '42.00338702256223', 'longitude': '-87.66407184147111', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005133,Graffiti Removal,Metal,Alley,6701 N GREENVIEW AVE,60626,1165056.07006864,1944606.28282707,40,24,1,,42.00368095586932,-87.6679659987917,"{'latitude': '42.00368095586932', 'longitude': '-87.6679659987917', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005177,Graffiti Removal,Aluminum Siding,Rear,4052 N BELL AVE,60618,1160638.81558186,1926869.23736797,47,19,5,38,41.95563171870254,-87.6850203081342,"{'latitude': '41.95563171870254', 'longitude': '-87.6850203081342', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005184,Graffiti Removal,Wood - Painted,Garage,4958 S KOSTNER AVE,60632,1147865.23479492,1871383.03370827,23,8,57,,41.80235429761547,-87.73336857370828,"{'latitude': '41.80235429761547', 'longitude': '-87.73336857370828', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005291,Graffiti Removal,Aluminum Siding,Rear,5001 S KOLIN AVE,60632,1148206.86282901,1871107.99550687,23,8,57,,41.80219166055487,-87.73184612399157,"{'latitude': '41.80219166055487', 'longitude': '-87.73184612399157', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005306,Graffiti Removal,Brick - Unpainted,Rear,6134 W GRAND AVE,60639,1135014.99437143,1914380.24127539,29,25,19,,41.92137942283322,-87.77945586259649,"{'latitude': '41.92137942283322', 'longitude': '-87.77945586259649', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005310,Graffiti Removal,Brick - Unpainted,Rear,6100 W GRAND AVE,60639,1135368.5600928,1914295.5362186,29,25,19,,41.92112890987134,-87.77808069379431,"{'latitude': '41.92112890987134', 'longitude': '-87.77808069379431', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005338,Graffiti Removal,Metal,Garage,5500 W WRIGHTWOOD AVE,60639,1139270.29117877,1916743.91442604,30,25,19,,41.92776840914178,-87.76372292179506,"{'latitude': '41.92776840914178', 'longitude': '-87.76372292179506', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005362,Graffiti Removal,Aluminum Siding,Garage,2338 W 22ND PL,60608,1161129.56299644,1889014.58011692,25,10,31,,41.851240130287295,-87.68473542550562,"{'latitude': '41.851240130287295', 'longitude': '-87.68473542550562', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005423,Graffiti Removal,Aluminum Siding,Rear,2158 N LECLAIRE AVE,60639,1142037.30640276,1913873.84810568,37,25,19,,41.920395438498915,-87.75372665980562,"{'latitude': '41.920395438498915', 'longitude': '-87.75372665980562', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005427,Graffiti Removal,Metal,Garage,2110 W SUMMERDALE AVE,60625,1161300.95622832,1935509.30440376,40,20,4,,41.978830948245495,-87.6824378877426,"{'latitude': '41.978830948245495', 'longitude': '-87.6824378877426', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005478,Graffiti Removal,Aluminum Siding,Door,1858 W CERMAK RD,60608,1164322.43330851,1889434.44650912,25,12,31,,41.85232267679852,-87.6732708569124,"{'latitude': '41.85232267679852', 'longitude': '-87.6732708569124', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005498,Graffiti Removal,Brick - Unpainted,Side,3541 S CALIFORNIA AVE,60632,1158279.07449271,1880946.32889635,12,9,58,,41.828887986684606,-87.69463748675246,"{'latitude': '41.828887986684606', 'longitude': '-87.69463748675246', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005520,Graffiti Removal,Brick - Painted,Front,2440 S DAMEN AVE,60608,1163424.08892384,1887713.74039572,25,10,31,,41.847411891031555,-87.67586492068376,"{'latitude': '41.847411891031555', 'longitude': '-87.67586492068376', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005526,Graffiti Removal,Brick - Painted,Alley,2958 N MERRIMAC AVE,60634,1134226.46990662,1919004.61260686,29,25,19,,41.93461619201617,-87.78230845105426,"{'latitude': '41.93461619201617', 'longitude': '-87.78230845105426', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005669,Graffiti Removal,Metal,Garage,4874 S LAWNDALE AVE,60632,1152526.34292022,1872111.84007788,14,8,57,39,41.80448885302117,-87.71625843413594,"{'latitude': '41.80448885302117', 'longitude': '-87.71625843413594', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00006084,Graffiti Removal,Glass,Front,5701 W BELMONT AVE,60634,1137798.520227,1920700.41160257,30,25,19,2,41.938433132438185,-87.7689872961771,"{'latitude': '41.938433132438185', 'longitude': '-87.7689872961771', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00006165,Graffiti Removal,Brick - Unpainted,Side,11157 S EWING AVE,60617,1202212.35589509,1831590.28671338,10,4,52,,41.691990872677806,-87.53513462862168,"{'latitude': '41.691990872677806', 'longitude': '-87.53513462862168', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00006221,Graffiti Removal,Other / Unknown Surface,Garage,4655 N LINCOLN AVE,60625,1160047.23070304,1930907.1702692,47,19,4,21,41.96641308847062,-87.68693718914149,"{'latitude': '41.96641308847062', 'longitude': '-87.68693718914149', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00006352,Graffiti Removal,Brick - Unpainted,Pole,2451 W 40TH ST,60632,1160503.59818445,1878051.39580197,12,9,58,,41.82095631250836,-87.68685910423982,"{'latitude': '41.82095631250836', 'longitude': '-87.68685910423982', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00006375,Graffiti Removal,Aluminum Siding,Garage,5414 W CORNELIA AVE,60641,1139648.3282875,1922741.05337761,38,16,15,,41.944214130808426,-87.76243554400244,"{'latitude': '41.944214130808426', 'longitude': '-87.76243554400244', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00006395,Graffiti Removal,Brick - Painted,Front,6737 S PULASKI RD,60629,1150864.48688756,1859503.93991331,13,8,65,3,41.77029026391179,-87.72240132402544,"{'latitude': '41.77029026391179', 'longitude': '-87.72240132402544', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00006412,Graffiti Removal,Brick - Painted,Side,2559 W AUGUSTA BLVD,60622,1159156.10088096,1906564.32342308,26,13,24,,41.89922157662769,-87.69173811621893,"{'latitude': '41.89922157662769', 'longitude': '-87.69173811621893', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00006423,Graffiti Removal,Wood - Unpainted,Fence,2456 W 48TH ST,60632,1160800.76008877,1872785.75148249,12,9,58,,41.80668833090491,-87.68673575221851,"{'latitude': '41.80668833090491', 'longitude': '-87.68673575221851', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00006481,Graffiti Removal,Metal,Garage,1655 N PAULINA ST,60622,1164758.26430947,1911078.87509254,1,14,24,33,41.912220193232116,-87.67003072449192,"{'latitude': '41.912220193232116', 'longitude': '-87.67003072449192', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00006483,Graffiti Removal,Wood - Painted,Front,1830 W CERMAK RD,,1164511.36706639,1889439.68759208,25,12,31,,41.85233885268787,-87.67220539146831,"{'latitude': '41.85233885268787', 'longitude': '-87.67220539146831', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00006506,Graffiti Removal,Wood - Painted,Garage,1759 W 21ST PL,60608,1164972.08986958,1889785.54177624,25,12,31,,41.853054859864386,-87.67084537010524,"{'latitude': '41.853054859864386', 'longitude': '-87.67084537010524', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00006510,Graffiti Removal,Aluminum Siding,Rear,1742 N KEATING AVE,60639,1144456.13128716,1911183.57832777,37,25,25,,41.91272821426154,-87.74490449577317,"{'latitude': '41.91272821426154', 'longitude': '-87.74490449577317', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00006570,Graffiti Removal,Other / Unknown Surface,Side,3900 W 69TH ST,60629,1151557.35419964,1858562.99743412,13,8,65,3,41.76787869572383,-87.72016084186474,"{'latitude': '41.76787869572383', 'longitude': '-87.72016084186474', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00006691,Graffiti Removal,Metal,Front,4156 N MILWAUKEE AVE,60641,1142690.81608168,1927245.94339478,45,16,15,28,41.95661814831267,-87.75117717458801,"{'latitude': '41.95661814831267', 'longitude': '-87.75117717458801', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00006741,Graffiti Removal,Metal,Garage,4055 N OAKLEY AVE,60618,1160308.34423328,1926880.54341096,47,19,5,38,41.955676037706205,-87.68594144988083,"{'latitude': '41.955676037706205', 'longitude': '-87.68594144988083', 'needs_recoding': False}"
