Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Number of Black Carts Delivered,Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location
2012-06-18T00:00:00,Completed,2012-06-25T00:00:00,12-01097387,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,4510 S LAWLER AVE,60638,1143449.72950865,1874263.28197854,23,8,56,,41.81081702414902,-87.74950368836103,"{'latitude': '41.81081702414902', 'longitude': '-87.74950368836103', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-25T00:00:00,12-01097682,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,5208 S NEW ENGLAND AVE,60638,1131267.05041735,1869272.83708118,23,8,56,,41.79736262102577,-87.79430591357333,"{'latitude': '41.79736262102577', 'longitude': '-87.79430591357333', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-25T00:00:00,12-01100040,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,1111 N MENARD AVE,60651,1137486.37966601,1906817.39482231,29,15,25,,41.90062619657121,-87.77031247613252,"{'latitude': '41.90062619657121', 'longitude': '-87.77031247613252', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-25T00:00:00,12-01100197,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,4535 S ROCKWELL ST,60632,1159796.97020917,1874375.70998049,12,9,58,,41.810926152693106,-87.68924947524187,"{'latitude': '41.810926152693106', 'longitude': '-87.68924947524187', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-25T00:00:00,12-01101961,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,5350 S KEELER AVE,,1149264.14989156,1869136.50003203,23,8,62,,41.795318385371225,-87.7282700671409,"{'latitude': '41.795318385371225', 'longitude': '-87.7282700671409', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-26T00:00:00,12-01095723,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,6618 N CENTRAL AVE,60646,1139440.32620131,1943611.23168634,41,16,12,,42.00145728974889,-87.76250094969849,"{'latitude': '42.00145728974889', 'longitude': '-87.76250094969849', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-26T00:00:00,12-01095915,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,2435 N SPRINGFIELD AVE,60647,1149974.86088699,1915908.28698485,30,25,22,,41.925578442805424,-87.72421016053315,"{'latitude': '41.925578442805424', 'longitude': '-87.72421016053315', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-26T00:00:00,12-01097246,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,6724 S KOMENSKY AVE,60629,1150527.30852015,1859701.85298288,13,8,65,,41.77058643188019,-87.72391850806586,"{'latitude': '41.77058643188019', 'longitude': '-87.72391850806586', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-26T00:00:00,12-01097470,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,6216 S MAYFIELD AVE,60638,1138141.57986753,1862727.20310551,13,8,64,,41.77919577472718,-87.76924676929934,"{'latitude': '41.77919577472718', 'longitude': '-87.76924676929934', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-26T00:00:00,12-01098077,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,6344 S KILDARE AVE,60629,1148797.5259791,1862184.28418862,13,8,65,3,41.777188657812,-87.73019411389554,"{'latitude': '41.777188657812', 'longitude': '-87.73019411389554', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-26T00:00:00,12-01098665,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",6328 S LANGLEY AVE,60637,1181981.50289223,1863203.31771651,20,3,42,,41.779486884944035,-87.60851282194506,"{'latitude': '41.779486884944035', 'longitude': '-87.60851282194506', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-26T00:00:00,12-01098757,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,4947 S JUSTINE ST,60609,1166841.32942149,1871900.10551617,20,9,61,,41.80357242568919,-87.66347305766301,"{'latitude': '41.80357242568919', 'longitude': '-87.66347305766301', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-26T00:00:00,12-01099001,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,5010 N NASHVILLE AVE,60656,1131570.36338842,1932918.96827178,41,16,10,,41.97237291965847,-87.79172180335227,"{'latitude': '41.97237291965847', 'longitude': '-87.79172180335227', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-26T00:00:00,12-01099809,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,5907 S PRAIRIE AVE,60637,1179049.31057435,1865907.49810397,20,2,40,,41.787224552824156,-87.61889012409821,"{'latitude': '41.787224552824156', 'longitude': '-87.61889012409821', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-26T00:00:00,12-01100006,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,6820 N WAUKESHA AVE,60646,1138675.18912223,1945108.46862982,41,16,12,,42.005837070434524,-87.76509340883611,"{'latitude': '42.005837070434524', 'longitude': '-87.76509340883611', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-26T00:00:00,12-01100051,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,411 W TREMONT ST,60621,1174465.93752805,1867625.83993436,3,7,68,,41.792048610410944,-87.63603125647684,"{'latitude': '41.792048610410944', 'longitude': '-87.63603125647684', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-26T00:00:00,12-01100336,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,8534 W CATALPA AVE,60656,1118414.29276653,1935417.00020581,41,16,76,,41.97934872868846,-87.84048348662996,"{'latitude': '41.97934872868846', 'longitude': '-87.84048348662996', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-26T00:00:00,12-01100950,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,3903 W FULLERTON AVE,60647,1149949.36088699,1915670.88698485,30,25,22,,41.92440413116091,-87.72446510564075,"{'latitude': '41.92440413116091', 'longitude': '-87.72446510564075', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-26T00:00:00,12-01101106,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,1913 N KEYSTONE AVE,60639,1149077.89581909,1912404.51511778,30,25,20,,41.91576074155624,-87.72759082690087,"{'latitude': '41.91576074155624', 'longitude': '-87.72759082690087', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-26T00:00:00,12-01101554,Garbage Cart Black Maintenance/Replacement,3,Dispatch Crew,Cart Approved - Delivered,650 W GARFIELD BLVD,60609,1172890.45008166,1868416.74427346,3,9,61,,41.79446359186648,-87.64231229103068,"{'latitude': '41.79446359186648', 'longitude': '-87.64231229103068', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-26T00:00:00,12-01101901,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,6354 S LONG AVE,60638,1141500.28996749,1861837.06002312,13,8,64,,41.77659396820327,-87.75695422223052,"{'latitude': '41.77659396820327', 'longitude': '-87.75695422223052', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-28T00:00:00,12-01098351,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,7311 W OLIVE AVE,60631,1126638.88781412,1937044.82602983,41,16,10,,41.98346932028675,-87.80994943703871,"{'latitude': '41.98346932028675', 'longitude': '-87.80994943703871', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-28T00:00:00,12-01099305,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,6117 N OZARK AVE,60631,1123606.55002224,1939632.01000116,41,16,10,,41.99055653544877,-87.82058198451261,"{'latitude': '41.99055653544877', 'longitude': '-87.82058198451261', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-28T00:00:00,12-01100262,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,7135 N OZARK AVE,60631,1123756.01393212,1946660.53270803,41,16,9,,42.01030218159165,-87.81985493347332,"{'latitude': '42.01030218159165', 'longitude': '-87.81985493347332', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-28T00:00:00,12-01100901,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,5440 N OCTAVIA AVE,60656,1126563.52257605,1935522.47000426,41,16,10,,41.979504771724386,-87.81006908073942,"{'latitude': '41.979504771724386', 'longitude': '-87.81006908073942', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-29T00:00:00,12-01097034,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,2118 W 119TH ST,60643,1164430.37997245,1825694.22009087,19,22,75,,41.67741723777656,-87.67405099860059,"{'latitude': '41.67741723777656', 'longitude': '-87.67405099860059', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-29T00:00:00,12-01097842,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,6487 N OXFORD AVE,60631,1124181.37579471,1942615.91678753,41,16,9,,41.99880540268772,-87.81846141755354,"{'latitude': '41.99880540268772', 'longitude': '-87.81846141755354', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-29T00:00:00,12-01100641,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,11519 S CAMPBELL AVE,60655,1161789.53822047,1828169.38750519,19,22,75,,41.68391272921704,-87.68321640817439,"{'latitude': '41.68391272921704', 'longitude': '-87.68321640817439', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-29T00:00:00,12-01101111,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,Completed,11216 S MAPLEWOOD AVE,,1161386.68260801,1830114.63670107,19,22,75,,41.68927760393851,-87.68493113616329,"{'latitude': '41.68927760393851', 'longitude': '-87.68493113616329', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-29T00:00:00,12-01101458,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,11518 S ARTESIAN AVE,60655,1162123.83009797,1828184.09757266,19,22,75,,41.683923453443505,-87.68228356082467,"{'latitude': '41.683923453443505', 'longitude': '-87.68228356082467', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-06-29T00:00:00,12-01101516,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,2500 W 113TH ST,60655,1161733.64981991,1829617.43489206,19,22,75,,41.68824347721631,-87.68359817361394,"{'latitude': '41.68824347721631', 'longitude': '-87.68359817361394', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-02T00:00:00,12-01095998,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,9942 S LUELLA AVE,60617,1193141.88989657,1839491.88352877,7,4,51,,41.71397513067457,-87.56837116130235,"{'latitude': '41.71397513067457', 'longitude': '-87.56837116130235', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-02T00:00:00,12-01100182,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,9328 S MANISTEE AVE,60617,1196258.52177935,1843643.63960735,7,4,48,,41.72547266786015,-87.55681828549595,"{'latitude': '41.72547266786015', 'longitude': '-87.55681828549595', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-05T00:00:00,12-01095808,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,10012 S MAPLEWOOD AVE,60655,1161136.51999699,1838123.54999997,19,22,72,,41.71142515842671,-87.68563129328791,"{'latitude': '41.71142515842671', 'longitude': '-87.68563129328791', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-05T00:00:00,12-01096125,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, no carts delivered - Private Dumpster",5052 W ARMITAGE AVE,60639,1142318.19487376,1912825.80448059,31,25,19,,41.91695550973035,-87.75306177995529,"{'latitude': '41.91695550973035', 'longitude': '-87.75306177995529', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-05T00:00:00,12-01097394,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,2953 N PARKSIDE AVE,60634,1138193.96770429,1919070.58199158,31,25,19,2,41.934654011354844,-87.76743045561119,"{'latitude': '41.934654011354844', 'longitude': '-87.76743045561119', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-05T00:00:00,12-01097584,Garbage Cart Black Maintenance/Replacement,4,Dispatch Crew,Cart Approved - Delivered,10200 S ARTESIAN AVE,60655,1161836.96018693,1836931.46777633,19,22,72,,41.708109196115856,-87.68309807545012,"{'latitude': '41.708109196115856', 'longitude': '-87.68309807545012', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-05T00:00:00,12-01102446,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,1909 N LA CROSSE AVE,60639,1143756.05008517,1912296.77797506,31,25,19,,41.91537275423334,-87.74713968994274,"{'latitude': '41.91537275423334', 'longitude': '-87.74713968994274', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-09T00:00:00,12-01101028,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,827 N LATROBE AVE,60651,1141205.45871059,1905007.71920356,37,15,25,,41.89575083058829,-87.75669994544093,"{'latitude': '41.89575083058829', 'longitude': '-87.75669994544093', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-11T00:00:00,12-01100848,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,352 E 89TH PL,60619,1180131.14151591,1845717.76819315,6,6,44,,41.73202895358881,-87.6154847930498,"{'latitude': '41.73202895358881', 'longitude': '-87.6154847930498', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-12T00:00:00,12-01096822,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,Cart Approved - Delivered,10036 S WINCHESTER AVE,60643,1165213.80779524,1838106.84681213,19,22,72,,41.71092268167518,-87.6707324403425,"{'latitude': '41.71092268167518', 'longitude': '-87.6707324403425', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-12T00:00:00,12-01101093,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, no carts delivered - gate locked, door hanger left.",2614 W 100TH ST,60655,1160633.06999106,1838230.37000046,19,22,72,,41.71189979113021,-87.68754908419088,"{'latitude': '41.71189979113021', 'longitude': '-87.68754908419088', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-13T00:00:00,12-01098573,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,5046 N MOZART ST,60625,1156455.96847502,1933392.28403399,40,20,4,,41.97355712112809,-87.70021827423777,"{'latitude': '41.97355712112809', 'longitude': '-87.70021827423777', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-13T00:00:00,12-01098941,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,Cart Approved - Delivered,710 W 129TH PL,60628,1173918.0699126,1818884.15187608,34,5,53,,41.65854114444842,-87.63935943450333,"{'latitude': '41.65854114444842', 'longitude': '-87.63935943450333', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-16T00:00:00,12-01095931,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",12454 S PRINCETON AVE,60628,1176539.46088584,1822346.29820478,34,5,53,,41.667241142581034,-87.6296759649013,"{'latitude': '41.667241142581034', 'longitude': '-87.6296759649013', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-16T00:00:00,12-01096114,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",11548 S LAFAYETTE AVE,60628,1177984.77998227,1828200.32997634,34,5,53,,41.68381577791272,-87.62422586252995,"{'latitude': '41.68381577791272', 'longitude': '-87.62422586252995', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-16T00:00:00,12-01098059,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,1721 W THORNDALE AVE,60660,1163943.55960247,1939046.69780047,40,20,77,,41.98826200223735,-87.67246263388564,"{'latitude': '41.98826200223735', 'longitude': '-87.67246263388564', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-16T00:00:00,12-01100788,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,611 N LONG AVE,60644,1140215.47878459,1903517.08646693,37,15,25,,41.8915198346965,-87.76036830302405,"{'latitude': '41.8915198346965', 'longitude': '-87.76036830302405', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-16T00:00:00,12-01100838,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,816 N LEAMINGTON AVE,60651,1141873.72018778,1904948.5816142,37,15,25,,41.895505014763415,-87.75453951929387,"{'latitude': '41.895505014763415', 'longitude': '-87.75453951929387', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-16T00:00:00,12-01102157,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,9105 S LAFLIN ST,60620,1167933.39000659,1844359.05957754,21,22,73,,41.72834680340386,-87.66026649636615,"{'latitude': '41.72834680340386', 'longitude': '-87.66026649636615', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-16T00:00:00,12-01102642,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",944 N LOREL AVE,60651,1140501.22551463,1905775.42162794,37,15,25,,41.89806307570506,-87.7595648727279,"{'latitude': '41.89806307570506', 'longitude': '-87.7595648727279', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-17T00:00:00,12-01100875,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,4707 N OAKVIEW AVE,60656,1117380.05727735,1930313.82613063,36,16,76,,41.96542482343074,-87.84366608054233,"{'latitude': '41.96542482343074', 'longitude': '-87.84366608054233', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-17T00:00:00,12-01102456,Garbage Cart Black Maintenance/Replacement,,Dispatch Crew,"Area inspected, no carts delivered - gate locked, door hanger left.",47 W 108TH ST,60628,1177765.16001221,1833351.11141657,34,5,49,,41.69791817844193,-87.62512323067529,"{'latitude': '41.69791817844193', 'longitude': '-87.62512323067529', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-18T00:00:00,12-01099705,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,3425 W 107TH ST,60655,1155281.9500037,1833448.0714172,19,22,74,,41.698668467891295,-87.70701550193188,"{'latitude': '41.698668467891295', 'longitude': '-87.70701550193188', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-18T00:00:00,12-01100193,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",5345 S LAFLIN ST,60609,1167244.54820943,1869287.92629011,16,9,61,,41.79637546246264,-87.66207049400008,"{'latitude': '41.79637546246264', 'longitude': '-87.66207049400008', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-19T00:00:00,12-01099549,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,2133 S HOMAN AVE,60623,1154024.42171039,1889668.04379362,24,10,30,,41.852597172810505,-87.71000558633189,"{'latitude': '41.852597172810505', 'longitude': '-87.71000558633189', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-19T00:00:00,12-01100444,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",11857 S MAPLEWOOD AVE,60655,1161527.56657499,1825849.16990147,19,22,75,,41.677342270338215,-87.68423261918697,"{'latitude': '41.677342270338215', 'longitude': '-87.68423261918697', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-19T00:00:00,12-01100494,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,11736 S CAMPBELL AVE,60655,1161834.86440882,1826735.86168905,19,22,75,,41.67977858240535,-87.6833771794359,"{'latitude': '41.67977858240535', 'longitude': '-87.6833771794359', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-19T00:00:00,12-01100692,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,10314 S CHRISTIANA AVE,60655,1155815.54727148,1836042.2231035,19,22,74,,41.70565003886398,-87.7051616946208,"{'latitude': '41.70565003886398', 'longitude': '-87.7051616946208', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-23T00:00:00,12-01101466,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,6333 N LA CROSSE AVE,60646,1142940.62948077,1941689.77998821,39,16,12,,41.99644975610104,-87.74940111683931,"{'latitude': '41.99644975610104', 'longitude': '-87.74940111683931', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-24T00:00:00,12-01097664,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",632 N MONTICELLO AVE,60624,1151938.71726807,1903971.21813123,27,11,23,,41.89280995388727,-87.7176022553129,"{'latitude': '41.89280995388727', 'longitude': '-87.7176022553129', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-25T00:00:00,12-01101914,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,833 N LAWNDALE AVE,60651,1151566.91861408,1905307.60690853,27,11,23,63,41.89643525028747,-87.7186374116812,"{'latitude': '41.89643525028747', 'longitude': '-87.7186374116812', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-25T00:00:00,12-01102609,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,2748 W MAYPOLE AVE,60612,1158030.4656827,1900841.81677688,27,13,27,,41.883765240455986,-87.69571721529863,"{'latitude': '41.883765240455986', 'longitude': '-87.69571721529863', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-26T00:00:00,12-01096603,Garbage Cart Black Maintenance/Replacement,,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",5259 S CALIFORNIA AVE,60632,1158599.39511039,1869657.78917669,14,9,63,,41.79743207775489,-87.69375589450989,"{'latitude': '41.79743207775489', 'longitude': '-87.69375589450989', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-26T00:00:00,12-01097308,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,2121 W 53RD PL,60609,1163039.49989407,1869163.85677719,16,9,61,,41.79651733491036,-87.67770064695523,"{'latitude': '41.79651733491036', 'longitude': '-87.67770064695523', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-26T00:00:00,12-01101828,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,7915 S SAGINAW AVE,60617,1195222.95990563,1852998.9647019,7,4,46,49,41.75132771288104,-87.56001639945383,"{'latitude': '41.75132771288104', 'longitude': '-87.56001639945383', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-26T00:00:00,12-01101930,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",5120 S WOOD ST,60609,1165213.402986,1870740.20028369,16,9,61,,41.80061866557271,-87.66977460025639,"{'latitude': '41.80061866557271', 'longitude': '-87.66977460025639', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-26T00:00:00,12-01102215,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,3802 W HURON ST,60624,1150909.1139027,1904404.83352399,27,11,23,63,41.893691776559145,-87.72128580707103,"{'latitude': '41.893691776559145', 'longitude': '-87.72128580707103', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-26T00:00:00,12-01102459,Garbage Cart Black Maintenance/Replacement,,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",3015 W 55TH ST,60632,1157153.04141639,1868013.81879337,14,8,63,,41.79348197320743,-87.69937650540966,"{'latitude': '41.79348197320743', 'longitude': '-87.69937650540966', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-26T00:00:00,12-01102648,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,1345 W THORNDALE AVE,60660,1166234.30257176,1939641.59701112,48,20,77,,41.989831312320305,-87.66448988896138,"{'latitude': '41.989831312320305', 'longitude': '-87.66448988896138', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-27T00:00:00,12-01094736,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,1058 N CHRISTIANA AVE,60651,1153795.91997284,1906915.96752108,26,11,23,,41.90090405181293,-87.71070819961271,"{'latitude': '41.90090405181293', 'longitude': '-87.71070819961271', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-27T00:00:00,12-01098868,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,7302 S PRAIRIE AVE,60619,1179302.81530568,1856660.36177939,6,3,69,,41.7618490397843,-87.61853801825644,"{'latitude': '41.7618490397843', 'longitude': '-87.61853801825644', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-27T00:00:00,12-01099018,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,7204 S PRAIRIE AVE,60619,1179286.58372639,1857311.45577703,6,3,69,,41.76361667889441,-87.61857640078142,"{'latitude': '41.76361667889441', 'longitude': '-87.61857640078142', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-07-27T00:00:00,12-01099184,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,3321 W EVERGREEN AVE,60651,1153974.27457075,1908784.39052405,26,14,23,,41.90542259654384,-87.71019945873662,"{'latitude': '41.90542259654384', 'longitude': '-87.71019945873662', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-08-06T00:00:00,12-01095055,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,4307 S ST LOUIS AVE,60632,1153784.68018964,1875871.89507535,14,8,58,,41.81509576538118,-87.71126062395479,"{'latitude': '41.81509576538118', 'longitude': '-87.71126062395479', 'needs_recoding': False}"
2012-06-18T00:00:00,Completed,2012-08-06T00:00:00,12-01097442,Garbage Cart Black Maintenance/Replacement,,Dispatch Crew,"Area inspected, no carts delivered - Private Dumpster",4655 S SPRINGFIELD AVE,60632,1151144.54663148,1873481.26811977,14,8,57,,41.808110667488044,-87.72099341788996,"{'latitude': '41.808110667488044', 'longitude': '-87.72099341788996', 'needs_recoding': False}"
